task,episode,step,agent,pos_x,pos_y,distance_to_goal,heading_error,min_obstacle_distance,v,omega,reward,reward_progress,reward_rotation,reward_safety,reward_collision,state
task8_random_1,3780,136625,agent_1,18.97864,8.232684,4.767363717935567,0.13592803478240967,1.999735031083092,3.5229127,0.4375992,2.513445,6.610108,-1.1771221,-0.20843271642681072,0.0,active
task8_random_1,3780,136626,agent_1,21.403578,12.57229,2.441336057770022,1.9042611122131348,5.13003204609857,4.9711676,-0.36915994,19.436195,26.18258,-1.3134012,-0.20843271642681072,0.0,active
task8_random_1,3780,136627,agent_1,21.389772,12.597212,2.4234790075218022,0.8979570865631104,4.95387477959456,0.028490067,1.0154303,-2.8848333,24.328846,-2.3445,-0.20843271642681072,0.0,active
task8_random_1,3780,136628,agent_1,21.343145,12.599126,2.377189580499954,-0.12842559814453125,5.656854629516602,0.04666686,1.0239168,-2.7236247,22.653627,-3.3929057,-0.20843271642681072,0.0,active
task8_random_1,3780,136629,agent_1,19.58688,13.281532,0.6509133941689015,0.8178861737251282,5.162201743885937,1.884184,-0.32958397,10.291123,33.053375,-3.5015314,-0.20843271642681072,0.0,active
task8_random_1,3780,136630,agent_1,19.277294,13.135106,11.10099042576439,-1.805981159210205,5.08470834435807,0.34246707,0.81239647,399.73724,433.4506,-4.1615195,-0.20843271642681072,0.0,active
task8_random_1,3780,136631,agent_1,18.365238,13.255705,10.830685709843353,-1.3129421472549438,4.562607734373603,0.91999555,-0.57326,0.8628877,434.64212,-4.4901466,-0.20843271642681072,0.0,active
task8_random_1,3780,136632,agent_1,17.780388,13.673015,10.356429493302478,-0.8756210207939148,4.3604228288847535,0.718469,-0.4882858,1.5697962,436.45035,-4.7285695,-0.20843271642681072,0.0,active
task8_random_1,3780,136633,agent_1,17.376802,15.207598,8.800472584748839,-0.2143404483795166,3.7279697536767546,1.5867661,-0.69387573,8.471853,445.40366,-5.210033,-0.20843271642681072,0.0,active
task8_random_1,3780,136634,agent_1,17.608147,18.463608,5.569693087891853,0.18033908307552338,4.169994166148848,3.2642183,-0.32810205,20.574684,466.086,-5.3176837,-0.20843271642681072,0.0,active
task8_random_1,3780,136635,agent_1,17.063715,19.902576,4.097918907850469,-0.3461543321609497,3.4477244871399098,1.538518,0.4326356,8.2487335,474.5219,-5.504857,-0.20843271642681072,0.0,active
task8_random_1,3780,136636,agent_1,13.290115,20.956644,4.79846428108042,-2.1821889877319336,0.8267799537833727,3.9180493,0.9367087,-4.03846,473.38858,-6.3822803,-2.236143758047503,0.0,active
task8_random_1,3780,136637,agent_1,12.960257,22.02191,4.498040474248727,-1.4157426357269287,1.496591887189456,1.1151662,-0.99812615,-2.7528055,472.13507,-7.378536,-2.7391835476752897,0.0,active
task8_random_1,3780,136638,agent_1,15.638218,25.112003,1.7581245163408854,-1.541496992111206,4.557056456667845,4.089029,-1.014354,18.848724,492.0127,-8.40745,-2.7391835476752897,0.0,active
task8_random_1,3780,136639,agent_1,19.316042,24.683937,2.4149161925464515,-2.738579511642456,4.344782509150999,3.7026525,-0.97259796,1.1753997,494.13403,-9.353396,-2.7391835476752897,0.0,active
task8_random_1,3780,136640,agent_1,19.322271,24.669462,2.416841710138968,-1.6965385675430298,5.572678279347671,0.015759468,-1.0485147,-3.0774918,492.1559,-10.45278,-2.7391835476752897,0.0,active
task8_random_1,3780,136641,agent_1,19.169744,24.464907,2.2189928777409826,-0.7190098762512207,5.710637805118135,0.255162,-1.0471215,-1.5968952,491.6555,-11.549243,-2.7391835476752897,0.0,active
task8_random_1,3780,136642,agent_1,18.613377,24.484566,1.6845735546656175,0.32709217071533203,6.515434265136719,0.55671585,-0.9654075,0.8535168,493.441,-12.481255,-2.7391835476752897,0.0,active
task8_random_1,3780,136643,agent_1,18.016342,24.27912,1.0539729992008753,-0.06339620798826218,5.589531913526954,0.631395,0.36674076,2.2812936,495.8568,-12.615753,-2.7391835476752897,0.0,active
task8_random_1,3780,136644,agent_1,16.804499,24.12519,0.2321497128053322,2.445683002471924,3.419746705770991,1.2215811,-0.20507662,404.51022,900.40906,-12.657809,-2.7391835476752897,0.0,terminated
task8_random_1,3800,137276,agent_1,18.515549,18.319971,32.834928571545525,-1.3312878608703613,5.376399631429176,4.999014,1.043488,14.56292,15.651787,-1.0888673,0.0,0.0,active
task8_random_1,3800,137277,agent_1,23.47819,18.558262,28.191608749342777,-0.39388296008110046,3.1854715636708084,4.968358,-0.9955081,30.162277,46.8051,-2.0799036,0.0,0.0,active
task8_random_1,3800,137278,agent_1,25.154436,16.533312,25.962527463192664,0.5849394798278809,4.431699468431935,2.62873,-0.92731446,13.542954,61.207966,-2.9398158,0.0,0.0,active
task8_random_1,3800,137279,agent_1,29.208082,13.870075,21.3546594106477,0.35119757056236267,7.794630195558263,4.8502445,0.29805553,30.650993,91.9478,-3.028653,0.0,0.0,active
task8_random_1,3800,137280,agent_1,34.01516,12.838435,16.439242895261238,-0.02426566183567047,7.587914497021526,4.9165316,0.369877,32.273335,124.35794,-3.165462,0.0,0.0,active
task8_random_1,3800,137281,agent_1,37.822163,9.747552,12.200760506001098,0.620642364025116,3.8962172976159932,4.903756,-0.47054973,28.778507,153.35786,-3.386879,0.0,0.0,active
task8_random_1,3800,137282,agent_1,38.981213,6.0344825,11.410870675865233,1.5311298370361328,5.034482479095459,3.8897665,-0.5862747,9.385264,163.08685,-3.730597,0.0,0.0,active
task8_random_1,3800,137283,agent_1,40.740063,5.612338,9.860156790133814,0.5862725377082825,4.612338066101074,1.8088003,1.0326704,8.304762,172.45802,-4.797005,0.0,0.0,active
task8_random_1,3800,137284,agent_1,45.198456,7.6300325,4.993159064806813,-0.14704826474189758,6.630032539367676,4.8937063,0.6605376,31.686092,204.58043,-5.233315,0.0,0.0,active
task8_random_1,3800,137285,agent_1,50.11849,8.09673,0.9110080973168998,1.6066551208496094,7.0967302322387695,4.942117,-0.33040795,28.185822,232.87543,-5.3424845,0.0,0.0,active
task8_random_1,3800,137286,agent_1,50.166027,8.200798,0.8162651340476289,0.633339524269104,7.200798034667969,0.114412546,1.0477109,-2.3951583,231.57797,-6.4401827,0.0,0.0,active
task8_random_1,3800,137287,agent_1,50.136295,8.242643,0.7695229038791226,-0.4396861791610718,7.242643356323242,0.051332235,1.0462539,-2.7582717,229.91435,-7.53483,0.0,0.0,active
task8_random_1,3800,137288,agent_1,49.49239,9.123359,0.5223845455556585,-2.4404988288879395,7.722332000732422,1.090997,0.013563172,1.4175018,231.33203,-7.535014,0.0,0.0,active
task8_random_1,3800,137289,agent_1,49.544174,9.240102,0.5151951536311717,-1.6381113529205322,7.596332550048828,0.12771273,-1.0488006,-2.8086102,229.6234,-8.634996,0.0,0.0,active
task8_random_1,3800,137290,agent_1,49.70515,9.257026,34.42438630470348,2.7194690704345703,7.4945878982543945,0.16186523,-1.0485533,397.8445,628.5674,-9.734461,0.0,0.0,active
task8_random_1,3800,137291,agent_1,49.769325,9.168304,34.5131034012888,-2.516249895095825,7.535588264465332,0.10949826,-1.0493282,-3.3256786,626.3428,-10.83555,0.0,0.0,active
task8_random_1,3800,137292,agent_1,49.43218,8.368575,34.45484359819421,-1.5161784887313843,7.368575096130371,0.8678911,-1.0251837,-1.0239203,626.3699,-11.886552,0.0,0.0,active
task8_random_1,3800,137293,agent_1,48.45215,7.9885893,33.66766443719565,-0.7346852421760559,6.988589286804199,1.051116,-0.80194455,3.3950129,630.408,-12.529667,0.0,0.0,active
task8_random_1,3800,137294,agent_1,47.380302,7.4396534,32.874383378049664,-0.8653481602668762,6.439653396606445,1.2042378,0.10342834,4.3641834,634.7829,-12.540364,0.0,0.0,active
task8_random_1,3800,137295,agent_1,46.154217,7.310323,31.7961672466091,-0.5156224370002747,6.310323238372803,1.2328881,-0.3682188,5.721272,640.6398,-12.675949,0.0,0.0,active
task8_random_1,3800,137296,agent_1,44.76248,6.5749226,30.838094846845433,-0.9365304708480835,5.574922561645508,1.5740827,0.38102007,5.7933507,646.5783,-12.821125,0.0,0.0,active
task8_random_1,3800,137297,agent_1,43.972122,6.217207,30.289614716653976,-0.8974221348762512,5.217206954956055,0.867543,-0.0611011,2.4737532,649.0558,-12.824859,0.0,0.0,active
task8_random_1,3800,137298,agent_1,41.99392,5.4637303,28.91364974140604,-0.890698254108429,4.463730335235596,2.1168404,-0.06108829,9.109774,658.1693,-12.82859,0.0,0.0,active
task8_random_1,3800,137299,agent_1,39.665028,5.297518,27.016040799418704,-0.6466997265815735,4.297517776489258,2.334817,-0.29267493,12.07202,670.32697,-12.914249,0.0,0.0,active
task8_random_1,3800,137300,agent_1,36.90125,4.393776,25.29058991920901,-0.9810569882392883,3.3937759399414062,2.907787,0.24478625,12.382909,682.7698,-12.97417,0.0,0.0,active
task8_random_1,3800,137301,agent_1,34.71367,5.3841386,22.965135926164603,-0.2647560238838196,4.384138584136963,2.4013178,-0.7411491,13.880603,697.1997,-13.523472,0.0,0.0,active
task8_random_1,3800,137302,agent_1,31.214336,5.171326,20.541103353959304,-0.8672879934310913,4.171326160430908,3.5057983,0.48585433,16.895706,714.3315,-13.759526,0.0,0.0,active
task8_random_1,3800,137303,agent_1,28.927122,5.8415036,18.51267840455256,-0.5856984257698059,4.841503620147705,2.3833768,-0.3457724,12.78932,727.24036,-13.879085,0.0,0.0,active
task8_random_1,3800,137304,agent_1,26.68415,5.555261,17.390608257737657,-1.1071256399154663,4.555261135101318,2.2611623,0.41196343,7.962961,735.37305,-14.048799,0.0,0.0,active
task8_random_1,3800,137305,agent_1,24.943542,5.5993648,16.446220311228192,-1.0413850545883179,4.599364757537842,1.7411671,-0.15226395,6.181089,741.57733,-14.071983,0.0,0.0,active
task8_random_1,3800,137306,agent_1,22.967093,5.9525146,15.262307747305202,-0.9922989010810852,4.9525146484375,2.0077515,-0.15148045,7.91212,749.5124,-14.09493,0.0,0.0,active
task8_random_1,3800,137307,agent_1,21.534885,6.364381,14.369944176036366,-0.9697087407112122,5.364380836486816,1.4902523,-0.10320563,5.4316707,754.9547,-14.105581,0.0,0.0,active
task8_random_1,3800,137308,agent_1,20.035795,6.797037,13.547482469309108,-1.0638145208358765,5.797037124633789,1.5602763,-0.00095832866,5.23286,760.18756,-14.105582,0.0,0.0,active
task8_random_1,3800,137309,agent_1,18.840971,7.7282543,12.409065890512604,-0.7598512768745422,6.728254318237305,1.5148493,-0.38106123,6.576574,766.90936,-14.25079,0.0,0.0,active
task8_random_1,3800,137310,agent_1,17.23716,10.2424345,9.760447181952859,-0.5435259938240051,5.737159729003906,2.9821658,-0.34093186,17.09119,784.11676,-14.367024,0.0,0.0,active
task8_random_1,3800,137311,agent_1,16.516962,13.153146,6.863871956222655,-0.3129904866218567,4.554178079233293,2.9984872,-0.32526776,18.374052,802.5966,-14.472823,0.0,0.0,active
task8_random_1,3800,137312,agent_1,16.549269,15.399909,4.622120261702139,-0.08329278975725174,3.5724341566563487,2.2469952,-0.25693712,13.636732,816.2994,-14.53884,0.0,0.0,active
task8_random_1,3800,137313,agent_1,16.817389,16.878595,3.126741742260179,0.1209375187754631,3.0434540746220566,1.5027972,-0.16499498,8.455263,824.78186,-14.566064,0.0,0.0,active
task8_random_1,3800,137314,agent_1,16.689867,17.74167,2.2795249737431806,-0.28316575288772583,3.230380162384943,0.8724444,0.32606462,3.8746545,828.7628,-14.672382,0.0,0.0,active
task8_random_1,3800,137315,agent_1,16.378767,18.622417,1.511179706604367,-0.7631948590278625,4.30960367112843,0.93407655,0.192853,3.672687,832.4727,-14.709575,0.0,0.0,active
task8_random_1,3800,137316,agent_1,16.755138,19.399015,0.6489527424546244,0.0643870159983635,4.15213301929341,0.8629954,-0.7908293,3.4117146,836.5098,-15.334986,0.0,0.0,active
task8_random_1,3800,137317,agent_1,16.7624,19.448883,0.6001531474788627,-0.2624695897102356,4.1144367342203525,0.05039406,0.30670768,-1.7492834,834.8546,-15.429055,0.0,0.0,active
task8_random_1,3800,137318,agent_1,16.910957,19.764036,0.25220531507352595,0.07965390384197235,3.2460824952164824,0.34841204,-0.29591218,400.349,1235.2911,-15.51662,0.0,0.0,terminated
task8_random_1,3820,137872,agent_1,32.31468,10.598751,21.53417873424531,0.11441349983215332,1.9012489318847656,4.892659,0.82646483,3.892298,4.8236423,-0.68304414,-0.24830009043216705,0.0,active
task8_random_1,3820,137873,agent_1,36.329166,10.387258,19.631404707743748,1.165958046913147,2.1127424240112305,4.020054,-0.87909883,0.56860197,6.334438,-1.455859,-0.41767895221710205,0.0,active
task8_random_1,3820,137874,agent_1,40.912193,12.382989,16.14314710329106,0.9040883183479309,3.1081905364990234,4.998706,0.4633323,25.224024,31.773138,-1.6705358,-0.41767895221710205,0.0,active
task8_random_1,3820,137875,agent_1,41.46098,17.34731,11.225172137402051,-0.2106480598449707,4.473121643066406,4.994561,1.0499992,31.476496,64.352135,-2.773034,-0.41767895221710205,0.0,active
task8_random_1,3820,137876,agent_1,43.09304,21.86116,6.428207198870373,0.04575395584106445,6.286753422109639,4.79984,-0.23684329,31.528408,95.93664,-2.8291287,-0.41767895221710205,0.0,active
task8_random_1,3820,137877,agent_1,41.084633,24.38437,5.329434699776022,-1.4974582195281982,6.615629196166992,3.2249477,1.0192224,8.904943,105.880394,-3.867943,-0.41767895221710205,0.0,active
task8_random_1,3820,137878,agent_1,41.52323,26.06891,3.9770624126426295,-0.8090847730636597,4.931089401245117,1.7407026,-0.92699224,7.3839526,114.12366,-4.7272577,-0.41767895221710205,0.0,active
task8_random_1,3820,137879,agent_1,42.52694,27.329554,2.562328460626666,-0.6336474418640137,3.6704463958740234,1.6114141,-0.41770056,8.122025,122.42016,-4.9017315,-0.41767895221710205,0.0,active
task8_random_1,3820,137880,agent_1,42.990726,27.392035,2.099238463463973,0.15991106629371643,3.6079654693603516,0.46797848,-0.7644733,0.6669875,123.67156,-5.4861507,-0.41767895221710205,0.0,active
task8_random_1,3820,137881,agent_1,43.504894,27.728594,1.5195402249029004,-0.40000686049461365,3.2714061737060547,0.6145241,0.4456704,1.9289175,125.7991,-5.684773,-0.41767895221710205,0.0,active
task8_random_1,3820,137882,agent_1,43.637863,27.725143,1.3895909130939954,0.22505028545856476,3.2748565673828125,0.13301277,-0.6055217,-1.4508845,124.714874,-6.0514293,-0.41767895221710205,0.0,active
task8_random_1,3820,137883,agent_1,43.828598,27.821962,1.1848544195222745,-0.3188851475715637,3.178037643432617,0.21390128,0.49565816,-0.79419196,124.16636,-6.2971063,-0.41767895221710205,0.0,active
task8_random_1,3820,137884,agent_1,44.013794,27.7971,1.006861840103902,0.33635395765304565,3.202899932861328,0.18685627,-0.603165,-1.1001325,123.43003,-6.6609144,-0.41767895221710205,0.0,active
task8_random_1,3820,137885,agent_1,44.136387,27.863783,0.8742898484173806,-0.3417351245880127,3.1362171173095703,0.13955665,0.63162297,-1.4569744,122.372,-7.059862,-0.41767895221710205,0.0,active
task8_random_1,3820,137886,agent_1,44.332527,27.864834,0.6810212069433718,0.19444163143634796,3.1351661682128906,0.19614458,-0.4928148,-0.88423413,121.73064,-7.3027287,-0.41767895221710205,0.0,active
task8_random_1,3820,137887,agent_1,44.454315,27.94707,0.5482459208159595,-0.4972107410430908,3.0529308319091797,0.14695358,0.5885463,-1.3886032,120.68842,-7.6491156,-0.41767895221710205,0.0,active
task8_random_1,3820,137888,agent_1,44.48226,27.951979,0.5199606118864146,-0.08138761669397354,3.0480213165283203,0.028373957,-0.42003202,-1.9782524,118.8866,-7.8255424,-0.41767895221710205,0.0,active
task8_random_1,3820,137889,agent_1,44.525833,27.983154,22.875285273588172,2.695542335510254,3.016845703125,0.05357504,0.44719225,398.13464,517.2212,-8.025523,-0.41767895221710205,0.0,active
task8_random_1,3820,137890,agent_1,44.52695,27.982706,22.87630786677194,-2.5848519802093506,3.017293930053711,0.0012025833,-1.0028188,-3.0083532,515.2185,-9.031169,-0.41767895221710205,0.0,active
task8_random_1,3820,137891,agent_1,44.559795,27.781467,22.87452433503013,-1.5665109157562256,3.2185325622558594,0.20390177,-1.0272545,-2.6385305,513.63525,-10.086421,-0.41767895221710205,0.0,active
task8_random_1,3820,137892,agent_1,44.028854,27.149927,22.252920389077428,-0.729691743850708,3.8500728607177734,0.8250711,-0.8608668,2.0170703,516.39343,-10.827513,-0.41767895221710205,0.0,active
task8_random_1,3820,137893,agent_1,43.117935,26.89138,21.314954055594946,-0.1404881477355957,4.108619689941406,0.9469013,-0.59516186,4.229417,520.97705,-11.18173,-0.41767895221710205,0.0,active
task8_random_1,3820,137894,agent_1,41.453285,25.450264,19.50726970511702,-0.6391346454620361,4.572826984402341,2.2017891,0.43699,11.2510395,532.41907,-11.37269,-0.41767895221710205,0.0,active
task8_random_1,3820,137895,agent_1,38.812675,25.71945,16.900371740165742,0.2035064697265625,5.280550003051758,2.654295,-0.81513786,15.678629,548.76215,-12.03714,-0.41767895221710205,0.0,active
task8_random_1,3820,137896,agent_1,37.504013,24.47201,15.51119641194394,-0.7310159206390381,4.196676146945803,1.8079557,0.86304057,7.8169494,557.3239,-12.781979,-0.41767895221710205,0.0,active
task8_random_1,3820,137897,agent_1,35.84473,24.519806,13.854485100482501,0.06632518768310547,6.255231325293897,1.6599712,-0.7902484,8.979007,566.9274,-13.406471,-0.41767895221710205,0.0,active
task8_random_1,3820,137898,agent_1,34.51308,23.232267,12.536610363303591,-0.8298361897468567,5.732267379760742,1.8523088,0.797356,7.6582146,575.22144,-14.042248,-0.41767895221710205,0.0,active
task8_random_1,3820,137899,agent_1,32.522198,22.961226,10.573348446537693,-0.23371297121047974,5.461225509643555,2.0092485,-0.6332491,11.433802,587.0562,-14.443253,-0.41767895221710205,0.0,active
task8_random_1,3820,137900,agent_1,30.89314,23.043135,8.944470044902339,-0.05694514885544777,5.573529243469238,1.631114,-0.18554778,9.372192,596.4628,-14.47768,-0.41767895221710205,0.0,active
task8_random_1,3820,137901,agent_1,29.428133,22.4862,7.580814564410984,-0.5643247365951538,5.364386558532715,1.5672971,0.41352305,7.78187,604.4157,-14.648682,-0.41767895221710205,0.0,active
task8_random_1,3820,137902,agent_1,27.351923,22.432434,5.576768113002694,-0.31081897020339966,6.335047721862793,2.0769067,-0.33739406,12.060211,616.5898,-14.762516,-0.41767895221710205,0.0,active
task8_random_1,3820,137903,agent_1,25.413963,22.226692,3.8470464112549116,-0.5848367810249329,7.522353172302246,1.9488504,0.079877205,10.539928,627.1361,-14.768896,-0.41767895221710205,0.0,active
task8_random_1,3820,137904,agent_1,24.11495,22.542261,2.568660525587279,-0.365164577960968,8.457738876342773,1.3367941,-0.3440809,6.947126,634.2016,-14.887288,-0.41767895221710205,0.0,active
task8_random_1,3820,137905,agent_1,23.22289,22.917145,1.6334128314580076,-0.32690221071243286,8.082855224609375,0.96762955,-0.15952393,4.58605,638.8131,-14.912736,-0.41767895221710205,0.0,active
task8_random_1,3820,137906,agent_1,22.490564,23.264946,0.8837181589614601,-0.5389083027839661,7.735054016113281,0.8107195,-0.04555094,3.3678372,642.18304,-14.914811,-0.41767895221710205,0.0,active
task8_random_1,3820,137907,agent_1,21.782646,23.902018,0.23841819440429168,-1.9853037595748901,7.097982406616211,0.9523704,-0.28938454,403.0475,1045.3142,-14.998554,-0.41767895221710205,0.0,terminated
task8_random_1,3840,138494,agent_1,29.328196,4.3867707,19.19057218138171,0.4577398896217346,3.386770725250244,0.50725114,0.86714274,0.5441183,1.2960548,-0.75193655,0.0,0.0,active
task8_random_1,3840,138495,agent_1,30.28132,7.967306,15.485814846662153,0.017658472061157227,2.899109791429626,3.7052236,0.44349062,2.9783614,4.482902,-0.9486205,-0.01180198132675097,0.0,active
task8_random_1,3840,138496,agent_1,31.568674,9.552768,13.665262558080117,0.5031267404556274,1.3111699661788352,2.0422945,-0.42183638,-0.24632497,5.120372,-1.1265664,-0.7176510615435037,0.0,active
task8_random_1,3840,138497,agent_1,36.320732,11.076772,12.146981921015174,1.452690839767456,3.9232282638549805,4.990455,-0.57845557,15.237702,20.692684,-1.4611772,-0.7176510615435037,0.0,active
task8_random_1,3840,138498,agent_1,41.022797,9.589828,15.137780484318727,2.3594985008239746,5.410216331481934,4.9315724,-0.61662287,-7.4710717,13.601836,-1.841401,-0.7176510615435037,0.0,active
task8_random_1,3840,138499,agent_1,42.00925,9.081668,16.058270899190067,2.568650007247925,5.997197151184082,1.1096487,-0.16940282,-4.4118524,9.218681,-1.8700984,-0.7176510615435037,0.0,active
task8_random_1,3840,138500,agent_1,42.0191,9.046048,16.0940591422959,-2.8898212909698486,6.033916473388672,0.036957264,-0.8252873,-2.786126,7.1136546,-2.5511975,-0.7176510615435037,0.0,active
task8_random_1,3840,138501,agent_1,41.584072,8.600425,16.274701739810983,-1.8834575414657593,6.424252986907959,0.6227591,-1.0431913,-2.745943,5.45596,-3.6394458,-0.7176510615435037,0.0,active
task8_random_1,3840,138502,agent_1,40.126175,8.809801,15.456123835133715,-1.0206083059310913,6.19019889831543,1.4728549,-0.9400699,4.1548676,10.494558,-4.523177,-0.7176510615435037,0.0,active
task8_random_1,3840,138503,agent_1,39.05843,9.419361,14.492117297014437,-0.6955054402351379,5.580638885498047,1.2294886,-0.37609673,5.137561,15.773568,-4.664626,-0.7176510615435037,0.0,active
task8_random_1,3840,138504,agent_1,37.643528,10.867469,12.667817833807222,-0.4820588231086731,4.13253116607666,2.02459,-0.2782586,11.093249,26.944244,-4.742054,-0.7176510615435037,0.0,active
task8_random_1,3840,138505,agent_1,36.861874,11.617882,11.736393651601528,-0.5594561696052551,3.3821182250976562,1.0835598,0.031985056,4.8232174,31.768484,-4.743077,-0.7176510615435037,0.0,active
task8_random_1,3840,138506,agent_1,36.32478,12.19182,11.055376590508047,-0.5403812527656555,2.8081798553466797,0.7860503,-0.05353835,-1.0309759,30.763922,-4.745943,-0.741197943687439,0.0,active
task8_random_1,3840,138507,agent_1,35.653187,13.14272,9.994948284100214,-0.44875654578208923,1.8572797775268555,1.164152,-0.13732493,-0.7609495,30.29001,-4.764801,-1.009378433227539,0.0,active
task8_random_1,3840,138508,agent_1,35.13761,14.3661,8.708523612394833,-0.2678421437740326,0.6338996887207031,1.327584,-0.21607415,-3.7954957,30.10747,-4.811489,-4.575644493103027,0.0,active
task8_random_1,3840,138509,agent_1,35.214844,16.493551,6.61889119246521,0.22087542712688446,0.0,2.1288526,-0.43513608,-349.08148,31.048643,-5.0008326,-154.40896606445312,-200.0,truncated
task8_random_1,3860,138982,agent_1,59.01933,5.966326,31.28049392267179,-2.221204996109009,3.980670928955078,0.038826942,-1.0496992,-3.141688,-2.0398197,-1.1018684,0.0,0.0,active
task8_random_1,3860,138983,agent_1,58.133793,4.409756,30.647941188477112,-1.2369849681854248,3.4097561836242676,1.7908342,-1.0383373,3.6662874,2.7046123,-2.1800127,0.0,0.0,active
task8_random_1,3860,138984,agent_1,56.39156,4.279585,28.96210982748814,-0.2733977437019348,3.2795848846435547,1.7470908,-0.9789795,8.964938,12.627951,-3.1384137,0.0,0.0,active
task8_random_1,3860,138985,agent_1,53.74646,4.099811,26.413868134861623,-0.29313594102859497,3.09981107711792,2.6512036,-0.006715983,16.04357,28.671566,-3.1384587,0.0,0.0,active
task8_random_1,3860,138986,agent_1,51.36556,2.8970563,24.421325485005525,-0.7628882527351379,1.8970563411712646,2.6674538,0.39991286,0.64945775,29.73109,-3.298389,-0.25013628602027893,0.0,active
task8_random_1,3860,138987,agent_1,49.211605,3.316036,22.239774384479887,-0.11314232647418976,2.3160359859466553,2.1943238,-0.659891,0.5108505,30.79037,-3.7338452,-0.3631104826927185,0.0,active
task8_random_1,3860,138988,agent_1,45.874245,3.274356,19.097720072098824,-0.3723767101764679,2.274355888366699,3.3376212,0.20460583,2.3119218,33.267475,-3.7757087,-0.48642808198928833,0.0,active
task8_random_1,3860,138989,agent_1,43.906475,3.108011,17.335381776496263,-0.4931987226009369,2.10801100730896,1.9747872,0.071845934,0.37620232,33.81973,-3.7808704,-0.6573171615600586,0.0,active
task8_random_1,3860,138990,agent_1,42.641727,2.4447236,16.476115562693717,-0.9593833684921265,1.4447236061096191,1.428123,0.3986757,-1.2804173,33.250244,-3.9398127,-1.2093075513839722,0.0,active
task8_random_1,3860,138991,agent_1,41.32933,2.9312825,15.087671023130088,-0.1325715333223343,1.9312825202941895,1.3996869,-0.83804125,-0.9894879,33.198563,-4.6421256,-1.4448015689849854,0.0,active
task8_random_1,3860,138992,agent_1,40.00188,2.5347342,14.134190170158744,-0.8467353582382202,1.5347342491149902,1.3854141,0.645322,-1.3789594,32.706207,-5.058566,-1.9149669408798218,0.0,active
task8_random_1,3860,138993,agent_1,37.952663,3.3224797,11.985190286718593,-0.22394971549510956,2.322479724884033,2.1954122,-0.65728813,0.48371255,33.73337,-5.490594,-2.0263915061950684,0.0,active
task8_random_1,3860,138994,agent_1,36.037636,3.775608,10.165955158951984,-0.4265950322151184,2.7756080627441406,1.9679054,0.13465339,0.56022847,34.339767,-5.5087256,-2.054428815841675,0.0,active
task8_random_1,3860,138995,agent_1,34.448833,4.0480685,8.775701759334915,-0.5755131840705872,3.0480685234069824,1.6119957,0.06250811,8.171351,42.515026,-5.512633,-2.054428815841675,0.0,active
task8_random_1,3860,138996,agent_1,33.122673,4.891353,7.234642483149763,-0.2176392674446106,3.891353130340576,1.5715694,-0.39655206,8.691182,51.36346,-5.6698866,-2.054428815841675,0.0,active
task8_random_1,3860,138997,agent_1,32.354004,5.405364,6.329931251773272,-0.2228720784187317,3.1836119323316776,0.92469573,-0.023021711,4.372418,55.73641,-5.6704164,-2.054428815841675,0.0,active
task8_random_1,3860,138998,agent_1,30.662107,6.0601735,4.754897362590597,-0.6072986721992493,0.4523865934874045,1.814191,0.22013664,-206.91055,56.037117,-5.7188764,-9.217219352722168,-200.0,truncated
task8_random_1,3880,139497,agent_1,20.542969,19.17612,19.542328432217804,0.27286866307258606,2.2909960746765137,4.61707,-0.17940296,4.174018,4.325324,-0.032185424,-0.11912040412425995,0.0,active
task8_random_1,3880,139498,agent_1,22.436543,16.767994,18.06612615837393,1.1408966779708862,3.274301767349243,3.0634444,-0.72504574,10.982209,15.833224,-0.55787677,-0.11912040412425995,0.0,active
task8_random_1,3880,139499,agent_1,27.05107,15.448264,14.088881381341725,0.68359375,1.9896190166473389,4.7995353,0.62588984,3.293064,19.730284,-0.9496149,-0.33137714862823486,0.0,active
task8_random_1,3880,139500,agent_1,30.511955,18.58948,9.789463841506672,-0.48822149634361267,3.089479446411133,4.6738596,1.0155753,27.813414,48.57509,-1.981008,-0.33137714862823486,0.0,active
task8_random_1,3880,139501,agent_1,35.45882,19.297619,4.849784964563188,0.21647925674915314,3.4951259158039587,4.9972916,-0.5948334,32.33915,81.26807,-2.3348348,-0.33137714862823486,0.0,active
task8_random_1,3880,139502,agent_1,37.410187,23.900146,3.8881849505469916,-2.01165771484375,6.636179532257435,4.9991083,1.0276092,11.7502365,94.07428,-3.3908155,-0.33137714862823486,0.0,active
task8_random_1,3880,139503,agent_1,38.18409,24.009737,3.5151169623012235,-1.1685924530029297,5.059685882846021,0.7816254,-1.0291206,0.3695016,95.50287,-4.4499044,-0.33137714862823486,0.0,active
task8_random_1,3880,139504,agent_1,38.225903,23.958633,3.4497729587249433,-0.1456151157617569,4.12768910010406,0.06602979,-1.0257026,-2.5932863,93.96165,-5.5019703,-0.33137714862823486,0.0,active
task8_random_1,3880,139505,agent_1,38.24209,23.479366,3.0393273505973943,0.582993745803833,3.013277512015361,0.4795394,-0.65200746,0.586193,94.97295,-5.927084,-0.33137714862823486,0.0,active
task8_random_1,3880,139506,agent_1,38.25887,23.19538,2.8020040410661777,0.6114963889122009,2.023056055094478,0.28448248,0.02525813,-1.8493563,93.32407,-5.927722,-0.5312117338180542,0.0,active
