experiment,worker,episode,return,average_return,best_return,mean_time_travel,average_mean_time_travel,best_mean_time_travel,success_rate,average_success_rate,best_success_rate
random_easy,0,455,-546.6190091316329,-782.4716882708613,334.48760580382964,47.0,75.97,7.0,0.0,0.03,0.125
random_easy,0,456,-614.7747096465414,-750.6853236182952,334.48760580382964,50.0,75.47,7.0,0.0,0.03,0.125
random_easy,0,457,-348.8534391995243,-751.339818559666,334.48760580382964,64.0,75.11,7.0,0.0,0.03,0.125
random_easy,0,458,706.7056200938515,-732.4487255564933,334.48760580382964,22.0,74.48,7.0,1.0,0.04,0.125
random_easy,0,459,666.7765805095638,-704.3811167450268,334.48760580382964,100.0,74.91,7.0,0.0,0.04,0.125
random_easy,0,460,-1083.9826634284368,-709.0756555330654,334.48760580382964,100.0,74.91,7.0,0.0,0.04,0.125
random_easy,0,461,-4135.108444702517,-735.4836882712536,334.48760580382964,87.0,74.78,7.0,0.0,0.04,0.125
random_easy,0,462,1980.1972403924758,-714.7255690521904,334.48760580382964,100.0,74.78,7.0,0.0,0.04,0.125
random_easy,0,463,-1382.131169805637,-724.2100797240381,334.48760580382964,100.0,74.78,7.0,0.0,0.04,0.125
random_easy,0,464,-77.13686004788121,-720.317879845028,334.48760580382964,6.0,73.84,7.0,0.0,0.04,0.125
random_easy,0,465,-372.0035119873541,-712.3500461494161,334.48760580382964,100.0,74.49,7.0,0.0,0.04,0.125
random_easy,0,466,3287.61612131501,-621.042801147841,334.48760580382964,96.0,74.45,7.0,1.0,0.05,0.125
random_easy,0,467,-580.2549544987096,-624.726258056159,334.48760580382964,27.0,73.72,7.0,0.0,0.05,0.125
random_easy,0,468,-5843.157508379454,-688.5110794871595,334.48760580382964,100.0,73.92,7.0,0.0,0.05,0.125
random_easy,0,469,1404.5131069612148,-671.6472112063523,334.48760580382964,100.0,73.92,7.0,0.0,0.05,0.125
random_easy,0,470,1845.8439261683168,-656.0533266863007,334.48760580382964,100.0,73.92,7.0,0.0,0.05,0.125
random_easy,0,471,-1707.6565842369575,-622.5677299547092,334.48760580382964,100.0,73.92,7.0,0.0,0.05,0.125
random_easy,0,472,406.3976103474781,-617.2023590849341,334.48760580382964,100.0,74.86,7.0,0.0,0.05,0.125
random_easy,0,473,150.76644929818903,-592.4573939307179,334.48760580382964,100.0,75.3,7.0,0.0,0.05,0.125
random_easy,0,474,42.05159193239451,-590.8167353084606,334.48760580382964,100.0,76.24,7.0,0.0,0.05,0.125
random_easy,0,475,520.1389043239,-606.0072494746854,334.48760580382964,100.0,76.24,7.0,0.0,0.05,0.125
random_easy,0,476,-3620.3771130495747,-641.040921755207,334.48760580382964,100.0,76.24,7.0,0.0,0.05,0.125
random_easy,0,477,922.4279280871012,-641.5258395695257,334.48760580382964,100.0,76.24,7.0,0.0,0.05,0.125
random_easy,0,478,-161.49359781686678,-715.3134277746325,334.48760580382964,100.0,76.24,7.0,0.0,0.05,0.125
random_easy,0,479,-477.60556010130483,-676.6850252676942,334.48760580382964,100.0,76.24,7.0,0.0,0.05,0.125
random_easy,0,480,-49.129094820908335,-634.7681131166904,334.48760580382964,6.0,75.3,7.0,0.0,0.05,0.125
random_easy,0,481,159.05684197585566,-630.8470562995896,334.48760580382964,100.0,76.21,7.0,0.0,0.05,0.125
random_easy,0,482,-8668.780859320075,-669.9363756000487,334.48760580382964,100.0,76.21,7.0,0.0,0.05,0.125
random_easy,0,483,-2860.4756405746434,-721.1719764024117,334.48760580382964,100.0,76.64,7.0,0.0,0.05,0.125
random_easy,0,484,-6019.318418538359,-771.1934644890887,334.48760580382964,100.0,77.06,7.0,0.0,0.05,0.125
random_easy,0,485,-192.4165441920022,-745.2500551646756,334.48760580382964,100.0,77.06,7.0,0.0,0.05,0.125
random_easy,0,486,-2128.6740855080297,-762.4483209509796,334.48760580382964,100.0,77.06,7.0,0.0,0.05,0.125
random_easy,0,487,287.9447022946658,-757.5069575438574,334.48760580382964,100.0,77.06,7.0,0.0,0.05,0.125
random_easy,0,488,-728.8929421188869,-766.7195183659367,334.48760580382964,100.0,77.06,7.0,0.0,0.05,0.125
random_easy,0,489,-61.644195838809324,-762.1363809332844,334.48760580382964,100.0,77.67,7.0,0.0,0.05,0.125
random_easy,0,490,-1469.0700516810375,-759.9642415620133,334.48760580382964,100.0,78.17,7.0,0.0,0.05,0.125
random_easy,0,491,-1776.2413228158148,-826.9370504088548,334.48760580382964,100.0,78.17,7.0,0.0,0.05,0.125
random_easy,0,492,-388.5645707601068,-829.1775056789509,334.48760580382964,45.0,78.55,7.0,0.0,0.05,0.125
random_easy,0,493,97.38333809570356,-821.5934893984034,334.48760580382964,100.0,79.35,7.0,0.0,0.05,0.125
random_easy,0,494,-2924.7180996641728,-843.3028907602264,334.48760580382964,100.0,79.35,7.0,0.0,0.05,0.125
random_easy,0,495,-3341.8818274397154,-860.5231862352932,334.48760580382964,100.0,79.35,7.0,0.0,0.05,0.125
random_easy,0,496,29.28993889672833,-872.8990831893458,334.48760580382964,100.0,79.35,7.0,0.0,0.05,0.125
random_easy,0,497,-550.6488180245889,-887.5231611546188,334.48760580382964,20.0,79.27,7.0,0.0,0.04,0.125
random_easy,0,498,518.6813363268068,-834.2365590840418,334.48760580382964,100.0,79.27,7.0,0.0,0.04,0.125
random_easy,0,499,1884.8749737136648,-398.42101911091805,334.48760580382964,100.0,79.27,7.0,0.0,0.04,0.125
random_easy,0,500,-984.4040541589219,-414.71086503160916,334.48760580382964,100.0,79.27,7.0,0.0,0.04,0.125
random_easy,0,501,-604.320113700456,-419.9033196778968,334.48760580382964,100.0,80.22,7.0,0.0,0.04,0.125
random_easy,0,502,139.7229897528822,-395.05760600736437,334.48760580382964,100.0,80.22,7.0,0.0,0.04,0.125
random_easy,0,503,2843.243820143209,-369.8172671592201,334.48760580382964,100.0,80.22,7.0,0.0,0.04,0.125
random_easy,0,504,-587.58114641056,-362.92131507181256,334.48760580382964,100.0,80.22,7.0,0.0,0.04,0.125
random_easy,0,505,-3680.6597571708303,-395.23633791513413,334.48760580382964,100.0,80.22,7.0,0.0,0.04,0.125
random_easy,0,506,-629.8709054572706,-393.8915465150911,334.48760580382964,100.0,81.02,7.0,0.0,0.04,0.125
random_easy,0,507,-4161.123583446945,-424.16954837107386,334.48760580382964,100.0,81.02,7.0,0.0,0.04,0.125
random_easy,0,508,-857.454269906534,-431.61222306115263,334.48760580382964,100.0,81.96,7.0,0.0,0.04,0.125
random_easy,0,509,45.78690400859366,-428.9454276649982,334.48760580382964,100.0,82.87,7.0,0.0,0.04,0.125
random_easy,0,510,-11643.466446479131,-541.4880579117323,334.48760580382964,100.0,82.92,7.0,0.0,0.04,0.125
random_easy,0,511,-479.5485774675483,-543.5440060517221,334.48760580382964,90.0,83.72,7.0,0.0,0.04,0.125
random_easy,0,512,-2437.7664649957514,-544.5138293897865,334.48760580382964,100.0,83.72,7.0,0.0,0.04,0.125
random_easy,0,513,483.16059279060164,-536.5710451827758,334.48760580382964,100.0,83.72,7.0,0.0,0.04,0.125
random_easy,0,514,132.03803992889436,-561.6291354856638,334.48760580382964,100.0,84.07,7.0,0.0,0.03,0.125
random_easy,0,515,2401.6975988294575,-524.848364309845,334.48760580382964,100.0,84.33,7.0,0.0,0.03,0.125
random_easy,0,516,-63.35251800349512,-525.053859992528,334.48760580382964,100.0,85.2,7.0,0.0,0.03,0.125
random_easy,0,517,578.3687440989924,-523.4920274391237,334.48760580382964,100.0,85.2,7.0,0.0,0.03,0.125
random_easy,0,518,-977.391884928022,-526.9833029859948,334.48760580382964,100.0,85.2,7.0,0.0,0.03,0.125
random_easy,0,519,-673.2507961835166,-526.0267514270367,334.48760580382964,100.0,85.2,7.0,0.0,0.03,0.125
random_easy,0,520,-375.32931799039966,-520.3266864501411,334.48760580382964,100.0,85.2,7.0,0.0,0.03,0.125
random_easy,0,521,-205.55799513231085,-522.1206265334779,334.48760580382964,100.0,85.2,7.0,0.0,0.03,0.125
random_easy,0,522,-852.6844916678849,-526.2584515070218,334.48760580382964,100.0,86.0,7.0,0.0,0.03,0.125
random_easy,0,523,-427.8646905397833,-529.3647555066631,334.48760580382964,100.0,86.0,7.0,0.0,0.03,0.125
random_easy,0,524,321.4823719950159,-566.8248499597771,334.48760580382964,100.0,86.0,7.0,0.0,0.03,0.125
random_easy,0,525,-2141.447694038483,-620.5271082042576,334.48760580382964,100.0,86.0,7.0,0.0,0.03,0.125
random_easy,0,526,-67.17759814868022,-620.6738474499986,334.48760580382964,100.0,86.0,7.0,0.0,0.03,0.125
random_easy,0,527,-821.706981211893,-658.1477260294871,334.48760580382964,100.0,86.0,7.0,0.0,0.03,0.125
random_easy,0,528,59.317327813010166,-654.892020666115,334.48760580382964,100.0,86.0,7.0,0.0,0.03,0.125
random_easy,0,529,672.3811076871832,-627.9687166382374,334.48760580382964,100.0,86.0,7.0,0.0,0.03,0.125
random_easy,0,530,338.4302438434536,-618.3218057841655,334.48760580382964,100.0,86.3,7.0,0.0,0.03,0.125
random_easy,0,531,-881.4445825757089,-625.7517687517892,334.48760580382964,100.0,87.18,7.0,0.0,0.03,0.125
random_easy,0,532,-372.16161777263846,-678.1827249469311,334.48760580382964,100.0,87.18,7.0,0.0,0.03,0.125
random_easy,0,533,-1415.7732332764485,-688.4029690746682,334.48760580382964,100.0,87.71,7.0,0.0,0.03,0.125
random_easy,0,534,4076.0519092783975,-646.9387112008772,334.48760580382964,100.0,88.64,7.0,0.0,0.03,0.125
random_easy,0,535,-295.8322429423684,-668.2253954121095,334.48760580382964,100.0,88.64,7.0,0.0,0.03,0.125
random_easy,0,536,351.71475668766436,-623.2584737315173,334.48760580382964,100.0,88.95,7.0,0.0,0.03,0.125
random_easy,0,537,217.44274709054753,-622.218591398495,334.48760580382964,100.0,89.87,7.0,0.0,0.03,0.125
random_easy,0,538,-114.27426390658947,-610.7547392993143,334.48760580382964,100.0,89.87,7.0,0.0,0.03,0.125
random_easy,0,539,525.8525334007011,-604.6218874044996,334.48760580382964,100.0,90.8,7.0,0.0,0.03,0.125
random_easy,0,540,-1310.098770476599,-626.0567344859206,334.48760580382964,100.0,91.06,7.0,0.0,0.03,0.125
random_easy,0,541,1131.196954761547,-630.681212490653,334.48760580382964,100.0,91.29,7.0,0.0,0.02,0.125
random_easy,0,542,146.67191516992796,-628.0400958245499,334.48760580382964,100.0,92.22,7.0,0.0,0.02,0.125
random_easy,0,543,-737.5896833497442,-633.457216981159,334.48760580382964,100.0,93.13,7.0,0.0,0.02,0.125
random_easy,0,544,-166.67033145678744,-627.7817379038238,334.48760580382964,100.0,93.2,7.0,0.0,0.02,0.125
random_easy,0,545,-1281.2620404257816,-636.9186885308303,334.48760580382964,100.0,93.2,7.0,0.0,0.02,0.125
random_easy,0,546,-553.4529192303279,-637.9244206217795,334.48760580382964,100.0,93.2,7.0,0.0,0.02,0.125
random_easy,0,547,-3253.639541156043,-688.6068726553514,334.48760580382964,100.0,93.2,7.0,0.0,0.02,0.125
random_easy,0,548,-949.5652918144992,-687.3402141351897,334.48760580382964,100.0,93.2,7.0,0.0,0.02,0.125
random_easy,0,549,-468.02311707517543,-674.1284958257271,334.48760580382964,100.0,93.2,7.0,0.0,0.02,0.125
random_easy,0,550,-584.3163425142754,-701.2460502957832,334.48760580382964,100.0,93.2,7.0,0.0,0.02,0.125
random_easy,0,551,331.0874879122247,-703.3567130385504,334.48760580382964,100.0,93.2,7.0,0.0,0.02,0.125
random_easy,0,552,-477.94978252321005,-721.0975897681882,334.48760580382964,100.0,93.2,7.0,0.0,0.02,0.125
random_easy,0,553,-44.68578887453655,-717.7314271581307,334.48760580382964,100.0,93.6,7.0,0.0,0.02,0.125
random_easy,0,554,-712.0812457641832,-686.9607742357766,334.48760580382964,100.0,93.6,7.0,0.0,0.02,0.125
random_easy,0,555,162.66984960330745,-679.8678856484273,334.48760580382964,100.0,94.13,7.0,0.0,0.02,0.125
random_easy,0,556,189.8450892939495,-671.8216876590225,334.48760580382964,100.0,94.63,7.0,0.0,0.02,0.125
random_easy,0,557,-247.37715958012328,-670.8069248628283,334.48760580382964,100.0,94.99,7.0,0.0,0.02,0.125
random_easy,0,558,-419.9097740304499,-682.0730788040714,334.48760580382964,100.0,95.77,7.0,0.0,0.01,0.125
random_easy,0,559,-183.79211149996522,-690.5787657241666,334.48760580382964,100.0,95.77,7.0,0.0,0.01,0.125
random_easy,0,560,1064.4474620776582,-669.0944644691056,334.48760580382964,100.0,95.77,7.0,0.0,0.01,0.125
random_easy,0,561,465.4167618030984,-623.0892124040494,334.48760580382964,100.0,95.9,7.0,0.0,0.01,0.125
random_easy,0,562,201.4285359688799,-640.8768994482854,334.48760580382964,100.0,95.9,7.0,0.0,0.01,0.125
random_easy,0,563,185.5056256484505,-625.2005314937444,334.48760580382964,100.0,95.9,7.0,0.0,0.01,0.125
random_easy,0,564,-143.7152631026201,-625.8663155242917,334.48760580382964,100.0,96.84,7.0,0.0,0.01,0.125
random_easy,0,565,-2011.4357032800044,-642.2606374372183,334.48760580382964,100.0,96.84,7.0,0.0,0.01,0.125
random_easy,0,566,348.554750311153,-671.6512511472569,334.48760580382964,100.0,96.88,7.0,0.0,0.0,0.125
random_easy,0,567,-383.56587697675286,-669.6843603720372,334.48760580382964,100.0,97.61,7.0,0.0,0.0,0.125
random_easy,0,568,-24.614158624614486,-611.4989268744889,334.48760580382964,100.0,97.61,7.0,0.0,0.0,0.125
random_easy,0,569,3092.2880841088127,-594.621177103013,334.48760580382964,100.0,97.61,7.0,0.0,0.0,0.125
random_easy,0,570,92.14988687191664,-612.1581174959771,334.48760580382964,100.0,97.61,7.0,0.0,0.0,0.125
random_easy,0,571,-804.6978423445344,-603.1285300770528,334.48760580382964,100.0,97.61,7.0,0.0,0.0,0.125
random_easy,0,572,85.38610910021734,-606.3386450895254,334.48760580382964,100.0,97.61,7.0,0.0,0.0,0.125
random_easy,0,573,-922.1718611522223,-617.0680281940295,334.48760580382964,100.0,97.61,7.0,0.0,0.0,0.125
random_easy,0,574,-1166.9622971765489,-629.1581670851189,334.48760580382964,100.0,97.61,7.0,0.0,0.0,0.125
random_easy,0,575,2221.021446547201,-612.149341662886,334.48760580382964,100.0,97.61,7.0,0.0,0.0,0.125
random_easy,0,576,-273.7005457371025,-578.6825759897613,334.48760580382964,100.0,97.61,7.0,0.0,0.0,0.125
random_easy,0,577,-402.0113997506146,-591.9269692681384,334.48760580382964,37.0,96.98,7.0,0.0,0.0,0.125
random_easy,0,578,406.7622693641403,-586.2444105963282,334.48760580382964,100.0,96.98,7.0,0.0,0.0,0.125
random_easy,0,579,586.3748535464636,-575.6046064598505,334.48760580382964,100.0,96.98,7.0,0.0,0.0,0.125
random_easy,0,580,93.41148043519823,-574.1792007072895,334.48760580382964,100.0,97.92,7.0,0.0,0.0,0.125
random_easy,0,581,-235.07366458312308,-578.1205057728793,334.48760580382964,100.0,97.92,7.0,0.0,0.0,0.125
random_easy,0,582,-193.08677106553395,-493.36356489033386,334.48760580382964,100.0,97.92,7.0,0.0,0.0,0.125
random_easy,0,583,-1488.88504592312,-479.6476589438186,334.48760580382964,100.0,97.92,7.0,0.0,0.0,0.125
random_easy,0,584,-119.60299368527905,-420.6505046952878,334.48760580382964,47.0,97.39,7.0,0.0,0.0,0.125
random_easy,0,585,-1443.5965156553837,-433.1623044099217,334.48760580382964,100.0,97.39,7.0,0.0,0.0,0.125
random_easy,0,586,-682.426248383731,-418.69982603867874,334.48760580382964,100.0,97.39,7.0,0.0,0.0,0.125
random_easy,0,587,-1580.6597826007965,-437.38587088763336,334.48760580382964,100.0,97.39,7.0,0.0,0.0,0.125
random_easy,0,588,-156.20178358994684,-431.658959302344,334.48760580382964,100.0,97.39,7.0,0.0,0.0,0.125
random_easy,0,589,298.7659321152036,-428.05485802280384,334.48760580382964,100.0,97.39,7.0,0.0,0.0,0.125
random_easy,0,590,67.66041775737567,-412.68755332841977,334.48760580382964,52.0,96.91,7.0,0.0,0.0,0.125
random_easy,0,591,1658.1353708582906,-378.34378639167863,334.48760580382964,100.0,96.91,7.0,0.0,0.0,0.125
random_easy,0,592,-256.6240031595476,-377.02438071567303,334.48760580382964,100.0,97.46,7.0,0.0,0.0,0.125
random_easy,0,593,-187.73669513313604,-379.87558104796136,334.48760580382964,100.0,97.46,7.0,0.0,0.0,0.125
random_easy,0,594,-47.63106493790826,-351.1047107006988,334.48760580382964,100.0,97.46,7.0,0.0,0.0,0.125
random_easy,0,595,-3740.8546015389443,-355.09443844169107,334.48760580382964,100.0,97.46,7.0,0.0,0.0,0.125
random_easy,0,596,2240.0264658292617,-332.9870731723658,334.48760580382964,100.0,97.46,7.0,0.0,0.0,0.125
random_easy,0,597,1563.1152804405626,-311.8494321877143,334.48760580382964,100.0,98.26,7.0,0.0,0.0,0.125
random_easy,0,598,-301.8615673665271,-320.05486122464765,334.48760580382964,100.0,98.26,7.0,0.0,0.0,0.125
random_easy,0,599,-535.2075724579383,-344.25568668636356,334.48760580382964,100.0,98.26,7.0,0.0,0.0,0.125
random_easy,0,600,538.5128891449485,-329.0265172533249,334.48760580382964,100.0,98.26,7.0,0.0,0.0,0.125
random_easy,0,601,-379.1202687581839,-326.7745188039022,334.48760580382964,100.0,98.26,7.0,0.0,0.0,0.125
random_easy,0,602,-160.86189268770786,-329.7803676283081,334.48760580382964,100.0,98.26,7.0,0.0,0.0,0.125
random_easy,0,603,-1650.497024404087,-374.71777607378107,334.48760580382964,100.0,98.26,7.0,0.0,0.0,0.125
random_easy,0,604,-633.1305429925956,-375.1732700396014,334.48760580382964,100.0,98.26,7.0,0.0,0.0,0.125
random_easy,0,605,941.9293289606544,-328.9473791782865,334.48760580382964,100.0,98.26,7.0,0.0,0.0,0.125
random_easy,0,606,814.7064494406146,-314.5016056293076,334.48760580382964,100.0,98.26,7.0,0.0,0.0,0.125
random_easy,0,607,-486.29213713580907,-277.75329116619633,334.48760580382964,100.0,98.26,7.0,0.0,0.0,0.125
random_easy,0,608,-792.2065533147281,-277.10081400027826,334.48760580382964,100.0,98.26,7.0,0.0,0.0,0.125
random_easy,0,609,2797.343357857313,-249.58524946179105,334.48760580382964,100.0,98.26,7.0,0.0,0.0,0.125
random_easy,0,610,613.7216872864632,-127.01336812413514,334.48760580382964,100.0,98.26,7.0,0.0,0.0,0.125
random_easy,0,611,-380.3812208115643,-126.02169455757529,334.48760580382964,100.0,98.36,7.0,0.0,0.0,0.125
random_easy,0,612,-525.6547499041934,-106.9005774066597,334.48760580382964,100.0,98.36,7.0,0.0,0.0,0.125
random_easy,0,613,364.2285716223665,-108.08989761834204,334.48760580382964,100.0,98.36,7.0,0.0,0.0,0.125
random_easy,0,614,-136.8843574613628,-110.7791215922446,334.48760580382964,100.0,98.36,7.0,0.0,0.0,0.125
random_easy,0,615,-196.1384317678913,-136.7574818982181,334.48760580382964,81.0,98.17,7.0,0.0,0.0,0.125
random_easy,0,616,-1913.018298447778,-155.25413970266095,334.48760580382964,100.0,98.17,7.0,0.0,0.0,0.125
random_easy,0,617,-152.39009290634934,-162.56172807271435,334.48760580382964,80.0,97.97,7.0,0.0,0.0,0.125
random_easy,0,618,-803.1869674839102,-160.81967889827328,334.48760580382964,100.0,97.97,7.0,0.0,0.0,0.125
random_easy,0,619,-134.4440209277467,-155.43161114571555,334.48760580382964,100.0,97.97,7.0,0.0,0.0,0.125
random_easy,0,620,286.0384089139818,-148.81793387667173,334.48760580382964,100.0,97.97,7.0,0.0,0.0,0.125
random_easy,0,621,24.125272557359324,-146.52110119977502,334.48760580382964,100.0,97.97,7.0,0.0,0.0,0.125
random_easy,0,622,-2989.421711746484,-167.88847340056103,334.48760580382964,100.0,97.97,7.0,0.0,0.0,0.125
random_easy,0,623,-1129.37077608062,-174.90353425596942,334.48760580382964,64.0,97.61,7.0,0.0,0.0,0.125
random_easy,0,624,-618.3268196871613,-184.30162617279117,334.48760580382964,100.0,97.61,7.0,0.0,0.0,0.125
random_easy,0,625,2299.083987416525,-139.89630935824113,334.48760580382964,100.0,97.61,7.0,0.0,0.0,0.125
random_easy,0,626,-701.601913423889,-146.24055251099318,334.48760580382964,100.0,97.61,7.0,0.0,0.0,0.125
random_easy,0,627,-496.5043243938052,-142.98852594281234,334.48760580382964,100.0,97.61,7.0,0.0,0.0,0.125
random_easy,0,628,-2349.633629806594,-167.07803551900838,334.48760580382964,100.0,97.61,7.0,0.0,0.0,0.125
random_easy,0,629,367.7636741277606,-170.12420985460258,334.48760580382964,100.0,97.61,7.0,0.0,0.0,0.125
random_easy,0,630,-3008.371625476438,-203.59222854780148,334.48760580382964,100.0,97.61,7.0,0.0,0.0,0.125
random_easy,0,631,-176.8657787029805,-196.5464405090742,334.48760580382964,100.0,97.61,7.0,0.0,0.0,0.125
random_easy,0,632,-55.737389803632254,-193.38219822938413,334.48760580382964,100.0,97.61,7.0,0.0,0.0,0.125
random_easy,0,633,458.13432786387386,-174.6431226179809,334.48760580382964,100.0,97.61,7.0,0.0,0.0,0.125
random_easy,0,634,-185.6699547411714,-217.26034125817657,334.48760580382964,100.0,97.61,7.0,0.0,0.0,0.125
random_easy,0,635,-648.5105709250522,-220.78712453800344,334.48760580382964,100.0,97.61,7.0,0.0,0.0,0.125
random_easy,0,636,-91.51657277858274,-225.21943783266588,334.48760580382964,100.0,97.61,7.0,0.0,0.0,0.125
random_easy,0,637,-5129.450063218123,-278.6883659357526,334.48760580382964,100.0,97.61,7.0,0.0,0.0,0.125
random_easy,0,638,-1.7774572906863497,-277.5633978695936,334.48760580382964,100.0,97.61,7.0,0.0,0.0,0.125
random_easy,0,639,202.16362861320383,-280.8002869174685,334.48760580382964,100.0,97.61,7.0,0.0,0.0,0.125
random_easy,0,640,-382.3202007529752,-271.5225012202323,334.48760580382964,100.0,97.61,7.0,0.0,0.0,0.125
random_easy,0,641,-629.9161318640329,-289.13363208648815,334.48760580382964,86.0,97.47,7.0,0.0,0.0,0.125
random_easy,0,642,-6247.304681784682,-353.0733980560342,334.48760580382964,100.0,97.47,7.0,0.0,0.0,0.125
random_easy,0,643,-1538.7120041506425,-361.0846212640432,334.48760580382964,81.0,97.28,7.0,0.0,0.0,0.125
random_easy,0,644,-176.9302258552644,-361.18722020802795,334.48760580382964,100.0,97.28,7.0,0.0,0.0,0.125
random_easy,0,645,57.439934983872526,-347.80020045393144,334.48760580382964,82.0,97.1,7.0,0.0,0.0,0.125
random_easy,0,646,-1125.7574185650724,-353.5232454472789,334.48760580382964,100.0,97.1,7.0,0.0,0.0,0.125
random_easy,0,647,-553.7237998905227,-326.5240880346237,334.48760580382964,100.0,97.1,7.0,0.0,0.0,0.125
random_easy,0,648,-99.7116088408163,-318.0255512048868,334.48760580382964,100.0,97.1,7.0,0.0,0.0,0.125
random_easy,0,649,-621.1654755145971,-319.556974789281,334.48760580382964,100.0,97.1,7.0,0.0,0.0,0.125
random_easy,0,650,-706.4474338322531,-320.77828570246083,334.48760580382964,100.0,97.1,7.0,0.0,0.0,0.125
random_easy,0,651,-473.1607680526763,-328.8207682621098,334.48760580382964,100.0,97.1,7.0,0.0,0.0,0.125
random_easy,0,652,-1698.4699434579454,-341.0259698714572,334.48760580382964,100.0,97.1,7.0,0.0,0.0,0.125
random_easy,0,653,130.07319565542298,-339.2783800261576,334.48760580382964,100.0,97.1,7.0,0.0,0.0,0.125
random_easy,0,654,-493.52514659098887,-337.0928190344257,334.48760580382964,100.0,97.1,7.0,0.0,0.0,0.125
random_easy,0,655,-1089.9920078156788,-349.61943760861556,334.48760580382964,100.0,97.1,7.0,0.0,0.0,0.125
random_easy,0,656,281.9662909651547,-348.69822559190345,334.48760580382964,100.0,97.1,7.0,0.0,0.0,0.125
random_easy,0,657,-2782.9396203970327,-374.05385020007253,334.48760580382964,100.0,97.1,7.0,0.0,0.0,0.125
random_easy,0,658,625.9081799882955,-363.59567065988506,334.48760580382964,100.0,97.1,7.0,0.0,0.0,0.125
random_easy,0,659,-3224.39188543762,-394.00166839926163,334.48760580382964,100.0,97.1,7.0,0.0,0.0,0.125
random_easy,0,660,508.9035656150864,-399.55710736388727,334.48760580382964,100.0,97.1,7.0,0.0,0.0,0.125
random_easy,0,661,204.15532152726644,-402.1697217666456,334.48760580382964,100.0,97.1,7.0,0.0,0.0,0.125
random_easy,0,662,-2614.342795186336,-430.32743507819777,334.48760580382964,100.0,97.1,7.0,0.0,0.0,0.125
random_easy,0,663,-8181.789681729774,-514.0003881519801,334.48760580382964,100.0,97.1,7.0,0.0,0.0,0.125
random_easy,0,664,950.9319797615036,-503.0539157233389,334.48760580382964,100.0,97.1,7.0,0.0,0.0,0.125
random_easy,0,665,-1793.2568961128702,-500.8721276516675,334.48760580382964,100.0,97.1,7.0,0.0,0.0,0.125
random_easy,0,666,1027.8305949707171,-494.0793692050718,334.48760580382964,100.0,97.1,7.0,0.0,0.0,0.125
random_easy,0,667,-2385.097364645834,-514.0946840817628,334.48760580382964,100.0,97.1,7.0,0.0,0.0,0.125
random_easy,0,668,-416.9725532328401,-518.018268027845,334.48760580382964,100.0,97.1,7.0,0.0,0.0,0.125
random_easy,0,669,157.60566419889497,-547.3650922269441,334.48760580382964,100.0,97.1,7.0,0.0,0.0,0.125
random_easy,0,670,567.0381120794715,-542.6162099748685,334.48760580382964,100.0,97.1,7.0,0.0,0.0,0.125
random_easy,0,671,-184.93214473759542,-536.4185529987991,334.48760580382964,100.0,97.1,7.0,0.0,0.0,0.125
random_easy,0,672,-313.44654481553914,-540.4068795379568,334.48760580382964,56.0,96.66,7.0,0.0,0.0,0.125
random_easy,0,673,-3995.0721080510434,-571.1358820069449,334.48760580382964,100.0,96.66,7.0,0.0,0.0,0.125
random_easy,0,674,6.906288112170081,-559.3971961540577,334.48760580382964,100.0,96.66,7.0,0.0,0.0,0.125
random_easy,0,675,789.1056919089145,-573.7163537004405,334.48760580382964,100.0,96.66,7.0,0.0,0.0,0.125
random_easy,0,676,481.5921988253697,-566.1634262548158,334.48760580382964,20.0,95.86,7.0,1.0,0.01,0.125
random_easy,0,677,1643.374263907506,-545.7095696182346,334.48760580382964,100.0,96.49,7.0,0.0,0.01,0.125
random_easy,0,678,-384.92657613965065,-553.6264580732726,334.48760580382964,100.0,96.49,7.0,0.0,0.01,0.125
random_easy,0,679,3767.7766753084397,-521.8124398556529,334.48760580382964,100.0,96.49,7.0,0.0,0.01,0.125
random_easy,0,680,-912.762016091395,-531.8741748209187,334.48760580382964,37.0,95.86,7.0,0.0,0.01,0.125
random_easy,0,681,-1774.5497098272076,-547.2689352733596,334.48760580382964,100.0,95.86,7.0,0.0,0.01,0.125
random_easy,0,682,-4022.6979947587697,-585.565047510292,334.48760580382964,100.0,95.86,7.0,0.0,0.01,0.125
random_easy,0,683,-53.13655024979568,-571.2075625535588,334.48760580382964,100.0,95.86,7.0,0.0,0.01,0.125
random_easy,0,684,-236.5269523279785,-572.3768021399857,334.48760580382964,100.0,96.39,7.0,0.0,0.01,0.125
random_easy,0,685,1140.0130975429481,-546.5407060080024,334.48760580382964,100.0,96.39,7.0,0.0,0.01,0.125
random_easy,0,686,-2549.58489763995,-565.2122925005646,334.48760580382964,100.0,96.39,7.0,0.0,0.01,0.125
random_easy,0,687,-160.57912791353664,-551.0114859536919,334.48760580382964,100.0,96.39,7.0,0.0,0.01,0.125
random_easy,0,688,-4713.376881160266,-596.5832369293952,334.48760580382964,100.0,96.39,7.0,0.0,0.01,0.125
random_easy,0,689,-112.76102059564289,-600.6985064565037,334.48760580382964,52.0,95.91,7.0,0.0,0.01,0.125
random_easy,0,690,-123.46140173114844,-602.6097246513889,334.48760580382964,100.0,96.39,7.0,0.0,0.01,0.125
random_easy,0,691,-1126.8807792379703,-630.4598861523515,334.48760580382964,100.0,96.39,7.0,0.0,0.01,0.125
