experiment,episode,return_total,mean_v,mean_abs_omega,success_rate,collision_rate,mean_time_travel
task8_random_1,135,281.33008,1.4524632,0.5885444,0.0,1.0,37.0
task8_random_1,136,855.9633,1.0323203,0.327432,1.0,0.0,26.0
task8_random_1,137,987.4461,1.4876517,0.42047545,1.0,0.0,71.0
task8_random_1,138,198.27356,0.46338618,0.46066874,0.0,0.0,200.0
task8_random_1,139,978.7577,1.1526793,0.34303224,1.0,0.0,45.0
task8_random_1,141,990.8689,1.2881142,0.33207813,1.0,0.0,30.0
task8_random_1,142,-375.9493,1.0387552,0.42944777,0.0,1.0,15.0
task8_random_1,143,74.16104,1.0591766,0.44201556,0.0,1.0,14.0
task8_random_1,144,111.835236,1.3253005,0.5423391,0.0,1.0,29.0
task8_random_1,145,-347.16147,0.3623498,0.82230484,0.0,1.0,46.0
task8_random_1,146,-353.4055,1.6056222,0.46208534,0.0,1.0,3.0
task8_random_1,147,865.0288,0.5638117,0.40428936,1.0,0.0,48.0
task8_random_1,148,899.6207,0.6979608,0.26830304,1.0,0.0,59.0
task8_random_1,149,910.8657,1.1685847,0.34397826,1.0,0.0,72.0
task8_random_1,150,296.77118,1.1103538,0.30625722,0.0,1.0,57.0
task8_random_1,151,777.934,0.53760195,0.2866073,1.0,0.0,105.0
task8_random_1,152,-68.781784,1.5288614,0.46804526,0.0,1.0,26.0
task8_random_1,153,221.65671,0.9116437,0.44030422,0.0,1.0,25.0
task8_random_1,154,837.1039,0.8033104,0.43898934,1.0,0.0,22.0
task8_random_1,155,-361.13074,0.3887296,0.27218577,0.0,0.0,200.0
task8_random_1,156,195.55547,1.4616754,0.4214,0.0,1.0,34.0
task8_random_1,157,822.70703,1.1364057,0.8587042,1.0,0.0,20.0
task8_random_1,158,852.3152,0.76006013,0.37199435,1.0,0.0,21.0
task8_random_1,159,812.2228,1.0218259,0.478349,1.0,0.0,15.0
task8_random_1,161,-555.97754,0.25382715,0.24494316,0.0,0.0,200.0
task8_random_1,162,221.77313,0.81902045,0.5564292,0.0,1.0,17.0
task8_random_1,163,939.313,1.2245114,0.3735198,1.0,0.0,25.0
