environment,worker,episode,return,mean_time_travel,success_rate,collision_rate
random_easy,0,466,108.06398316967548,96.0,1.0,0.0
random_easy,0,467,-102.3430359594472,27.0,0.0,1.0
random_easy,0,468,-250.43930153753573,100.0,0.0,0.0
random_easy,0,469,-46.631094518883415,100.0,0.0,0.0
random_easy,0,470,-29.562066021487922,100.0,0.0,0.0
random_easy,0,471,-66.8878385034302,100.0,0.0,0.0
random_easy,0,472,-45.82509454787875,100.0,0.0,0.0
random_easy,0,473,-47.93763594124359,100.0,0.0,0.0
random_easy,0,474,-48.49547372428754,100.0,0.0,0.0
random_easy,0,475,-34.12042312532488,100.0,0.0,0.0
random_easy,0,476,-96.04819447296036,100.0,0.0,0.0
random_easy,0,477,-28.573162188945073,100.0,0.0,0.0
random_easy,0,478,-52.203126727124314,100.0,0.0,0.0
random_easy,0,479,-52.134109796700216,100.0,0.0,0.0
random_easy,0,480,-57.443459921769374,6.0,0.0,1.0
random_easy,0,481,-44.815343895981975,100.0,0.0,0.0
random_easy,0,482,-163.84460572318224,100.0,0.0,0.0
random_easy,0,483,-166.70906777731665,100.0,0.0,0.0
random_easy,0,484,-184.40997082391496,100.0,0.0,0.0
random_easy,0,485,-50.17590645783051,100.0,0.0,0.0
random_easy,0,486,-78.19195168308795,100.0,0.0,0.0
random_easy,0,487,-44.95142991767784,100.0,0.0,0.0
random_easy,0,488,-60.41225759056935,100.0,0.0,0.0
random_easy,0,489,-49.3034894411547,100.0,0.0,0.0
random_easy,0,490,-86.83121509641126,100.0,0.0,0.0
random_easy,0,491,-100.44939911907144,100.0,0.0,0.0
random_easy,0,492,-108.19458779494448,45.0,0.0,1.0
random_easy,0,493,-48.083816666638555,100.0,0.0,0.0
random_easy,0,494,-95.7821499600906,100.0,0.0,0.0
random_easy,0,495,-119.6728384639675,100.0,0.0,0.0
random_easy,0,496,-48.775329273854226,100.0,0.0,0.0
random_easy,0,497,-109.90374711878098,20.0,0.0,1.0
random_easy,0,498,-41.987195299698556,100.0,0.0,0.0
random_easy,0,499,-28.769661831879855,100.0,0.0,0.0
random_easy,0,500,-94.15108048924597,100.0,0.0,0.0
random_easy,0,501,-57.49773976829296,100.0,0.0,0.0
random_easy,0,502,-47.34141865019945,100.0,0.0,0.0
random_easy,0,503,-22.993820766151373,100.0,0.0,0.0
random_easy,0,504,-58.353383105279434,100.0,0.0,0.0
random_easy,0,505,-132.2349520838098,100.0,0.0,0.0
random_easy,0,506,-58.79494945701131,100.0,0.0,0.0
random_easy,0,507,-122.8070411095004,100.0,0.0,0.0
random_easy,0,508,-49.515338962572045,100.0,0.0,0.0
random_easy,0,509,-48.51874022464616,100.0,0.0,0.0
random_easy,0,510,-213.36504600575617,100.0,0.0,0.0
random_easy,0,511,-60.70411065129079,90.0,0.0,1.0
random_easy,0,512,-101.63527669059998,100.0,0.0,0.0
random_easy,0,513,-40.842907506528974,100.0,0.0,0.0
random_easy,0,514,-47.263789275933895,100.0,0.0,0.0
random_easy,0,515,-34.54786503096648,100.0,0.0,0.0
random_easy,0,516,-50.14576600196945,100.0,0.0,0.0
random_easy,0,517,-47.61053210855737,100.0,0.0,0.0
random_easy,0,518,-69.29746799152363,100.0,0.0,0.0
random_easy,0,519,-58.911498795983434,100.0,0.0,0.0
random_easy,0,520,-53.56570546773368,100.0,0.0,0.0
random_easy,0,521,-72.9250692649361,100.0,0.0,0.0
random_easy,0,522,-56.73735700689747,100.0,0.0,0.0
random_easy,0,523,-55.48840736490516,100.0,0.0,0.0
random_easy,0,524,-38.23778530362157,100.0,0.0,0.0
random_easy,0,525,-145.52199391325559,100.0,0.0,1.0
random_easy,0,526,-49.13845698957855,100.0,0.0,0.0
random_easy,0,527,-60.22229366832829,100.0,0.0,0.0
random_easy,0,528,-48.16711387827168,100.0,0.0,0.0
random_easy,0,529,-33.758175958970966,100.0,0.0,0.0
random_easy,0,530,-46.12877160424915,100.0,0.0,0.0
random_easy,0,531,-61.55132207166533,100.0,0.0,0.0
random_easy,0,532,-51.12754929250638,100.0,0.0,0.0
random_easy,0,533,-72.89901529627161,100.0,0.0,0.0
random_easy,0,534,-4.68676648307126,100.0,0.0,0.0
random_easy,0,535,-53.98230230748354,100.0,0.0,0.0
random_easy,0,536,-47.75709523621131,100.0,0.0,0.0
random_easy,0,537,-49.49529734923972,100.0,0.0,0.0
random_easy,0,538,-51.356047916009885,100.0,0.0,0.0
random_easy,0,539,-35.72792609413837,100.0,0.0,0.0
random_easy,0,540,-82.2462655170908,100.0,0.0,0.0
random_easy,0,541,-26.154618964618702,100.0,0.0,0.0
random_easy,0,542,-47.09175242207467,100.0,0.0,0.0
random_easy,0,543,-64.35422184872422,100.0,0.0,0.0
random_easy,0,544,-52.31964088669058,100.0,0.0,0.0
random_easy,0,545,-72.47274684416574,100.0,0.0,0.0
random_easy,0,546,-55.3841902722947,100.0,0.0,0.0
random_easy,0,547,-95.85624306301482,100.0,0.0,0.0
random_easy,0,548,-60.416935811486915,100.0,0.0,0.0
random_easy,0,549,-53.35357474741908,100.0,0.0,0.0
random_easy,0,550,-57.94879377088749,100.0,0.0,0.0
random_easy,0,551,-42.79006254042443,100.0,0.0,0.0
random_easy,0,552,-53.17010079640008,100.0,0.0,0.0
random_easy,0,553,-49.92779836179906,100.0,0.0,0.0
random_easy,0,554,-49.68388999388989,100.0,0.0,0.0
random_easy,0,555,-46.62108298018586,100.0,0.0,0.0
random_easy,0,556,-51.89873111400822,100.0,0.0,0.0
random_easy,0,557,-53.04861004950022,100.0,0.0,0.0
random_easy,0,558,-56.16897913292777,100.0,0.0,0.0
random_easy,0,559,-48.69258267403123,100.0,0.0,0.0
random_easy,0,560,-29.153270848764276,100.0,0.0,0.0
random_easy,0,561,-47.60377608508673,100.0,0.0,0.0
random_easy,0,562,-45.89656827923099,100.0,0.0,0.0
random_easy,0,563,-42.88649593076328,100.0,0.0,0.0
random_easy,0,564,-51.63445973464045,100.0,0.0,0.0
random_easy,0,565,-79.12245456849247,100.0,0.0,0.0
random_easy,0,566,-41.52654831090775,100.0,0.0,0.0
random_easy,0,567,-54.20104945131554,100.0,0.0,0.0
random_easy,0,568,-48.94979856615505,100.0,0.0,0.0
random_easy,0,569,-20.171282453131653,100.0,0.0,0.0
random_easy,0,570,-47.8908831931037,100.0,0.0,0.0
random_easy,0,571,-59.91113557524291,100.0,0.0,0.0
random_easy,0,572,-48.36037872870506,100.0,0.0,0.0
random_easy,0,573,-63.187121214985865,100.0,0.0,0.0
random_easy,0,574,-74.60141809963113,100.0,0.0,0.0
random_easy,0,575,-26.515418816814375,100.0,0.0,0.0
random_easy,0,576,-53.628283713019535,100.0,0.0,0.0
random_easy,0,577,-69.58485595148639,37.0,0.0,1.0
random_easy,0,578,-42.85467027405518,100.0,0.0,0.0
random_easy,0,579,-50.10003265481684,100.0,0.0,0.0
random_easy,0,580,-47.89992373422152,100.0,0.0,0.0
random_easy,0,581,-49.85286480404039,100.0,0.0,0.0
random_easy,0,582,-52.40089476606793,100.0,0.0,0.0
random_easy,0,583,-66.7732001868447,100.0,0.0,0.0
random_easy,0,584,-56.02694533463657,47.0,0.0,1.0
random_easy,0,585,-69.07186287938347,100.0,0.0,0.0
random_easy,0,586,-55.910971842321864,100.0,0.0,0.0
random_easy,0,587,-72.86950627048274,100.0,0.0,0.0
random_easy,0,588,-52.984103572280695,100.0,0.0,0.0
random_easy,0,589,-50.23359268373872,100.0,0.0,0.0
random_easy,0,590,-50.9313266245435,52.0,0.0,1.0
random_easy,0,591,-5.073050185174331,100.0,0.0,0.0
random_easy,0,592,-53.51993999013288,100.0,0.0,0.0
random_easy,0,593,-52.43097153482175,100.0,0.0,0.0
random_easy,0,594,-49.952569650801294,100.0,0.0,0.0
random_easy,0,595,-94.46682177645471,100.0,0.0,0.0
random_easy,0,596,-14.717512435980673,100.0,0.0,0.0
random_easy,0,597,-26.195715862317492,100.0,0.0,0.0
random_easy,0,598,-54.15089256023786,100.0,0.0,0.0
random_easy,0,599,-57.3902578683593,100.0,0.0,0.0
random_easy,0,600,-51.417197922966146,100.0,0.0,0.0
random_easy,0,601,-55.405651861997214,100.0,0.0,0.0
random_easy,0,602,-50.66310685782194,100.0,0.0,0.0
random_easy,0,603,-69.0055409016689,100.0,0.0,0.0
random_easy,0,604,-57.90034412071819,100.0,0.0,0.0
random_easy,0,605,-50.11859247248008,100.0,0.0,0.0
random_easy,0,606,-41.02177139592197,100.0,0.0,0.0
random_easy,0,607,-51.74920157251169,100.0,0.0,0.0
random_easy,0,608,-57.28160211529268,100.0,0.0,0.0
random_easy,0,609,-24.571990806264225,100.0,0.0,0.0
random_easy,0,610,-31.06488902756451,100.0,0.0,0.0
random_easy,0,611,-55.170348446108534,100.0,0.0,0.0
random_easy,0,612,-56.89288356420283,100.0,0.0,0.0
random_easy,0,613,-47.82690089637706,100.0,0.0,0.0
random_easy,0,614,-48.23486077988246,100.0,0.0,0.0
random_easy,0,615,-56.9875229633213,81.0,0.0,1.0
random_easy,0,616,-87.44574686630716,100.0,0.0,0.0
random_easy,0,617,-60.97586575990603,80.0,0.0,1.0
random_easy,0,618,-53.23777831726314,100.0,0.0,0.0
random_easy,0,619,-51.517219144673305,100.0,0.0,0.0
random_easy,0,620,-50.82005100038697,100.0,0.0,0.0
random_easy,0,621,-50.991598679258686,100.0,0.0,0.0
random_easy,0,622,-101.50350368147083,100.0,0.0,0.0
random_easy,0,623,-92.30800523236431,64.0,0.0,1.0
random_easy,0,624,-58.996095324748396,100.0,0.0,0.0
random_easy,0,625,-31.180228249941795,100.0,0.0,0.0
random_easy,0,626,-64.46815600289213,100.0,0.0,0.0
random_easy,0,627,-55.897999663770385,100.0,0.0,0.0
random_easy,0,628,-93.36045594150175,100.0,0.0,0.0
random_easy,0,629,-38.28503386542165,100.0,0.0,0.0
random_easy,0,630,-87.33805191323742,100.0,0.0,0.0
random_easy,0,631,-51.904413582905654,100.0,0.0,0.0
random_easy,0,632,-50.036346572714116,100.0,0.0,0.0
random_easy,0,633,-35.61799951416204,100.0,0.0,0.0
random_easy,0,634,-65.95082139463082,100.0,0.0,0.0
random_easy,0,635,-56.31892305038804,100.0,0.0,0.0
random_easy,0,636,-50.66850108944332,100.0,0.0,0.0
random_easy,0,637,-125.2285346048125,100.0,0.0,0.0
random_easy,0,638,-49.35674215178603,100.0,0.0,0.0
random_easy,0,639,-47.91714173116015,100.0,0.0,0.0
random_easy,0,640,-50.63433197550182,100.0,0.0,0.0
random_easy,0,641,-66.83489208422058,86.0,0.0,1.0
random_easy,0,642,-120.4203905085945,100.0,0.0,0.0
random_easy,0,643,-88.50383139819782,81.0,0.0,1.0
random_easy,0,644,-49.992224628257254,100.0,0.0,0.0
random_easy,0,645,-51.37789958387908,82.0,0.0,1.0
random_easy,0,646,-56.06316072151756,100.0,0.0,0.0
random_easy,0,647,-57.00963083112654,100.0,0.0,0.0
random_easy,0,648,-50.542837640240556,100.0,0.0,0.0
random_easy,0,649,-62.54951838488042,100.0,0.0,0.0
random_easy,0,650,-63.63310020726381,100.0,0.0,0.0
random_easy,0,651,-55.676023548672156,100.0,0.0,0.0
random_easy,0,652,-76.54544334653643,100.0,0.0,0.0
random_easy,0,653,-49.58441461998073,100.0,0.0,0.0
random_easy,0,654,-56.636172657110414,100.0,0.0,0.0
random_easy,0,655,-93.73599310705185,100.0,0.0,0.0
random_easy,0,656,-48.842298825335305,100.0,0.0,0.0
random_easy,0,657,-92.02551226752016,100.0,0.0,0.0
random_easy,0,658,-54.517783379041894,100.0,0.0,0.0
random_easy,0,659,-96.44383803463037,100.0,0.0,0.0
random_easy,0,660,-46.69629573511687,100.0,0.0,0.0
random_easy,0,661,-46.413525920570024,100.0,0.0,0.0
random_easy,0,662,-127.80827656248714,100.0,0.0,0.0
random_easy,0,663,-178.61127677926407,100.0,0.0,0.0
random_easy,0,664,-41.272213752583106,100.0,0.0,0.0
random_easy,0,665,-43.49786273396837,100.0,0.0,0.0
random_easy,0,666,-36.745492398368214,100.0,0.0,0.0
random_easy,0,667,-101.18961125714958,100.0,0.0,0.0
random_easy,0,668,-50.49139197603948,100.0,0.0,0.0
random_easy,0,669,-49.51734597540325,100.0,0.0,0.0
random_easy,0,670,-36.54320221619662,100.0,0.0,0.0
random_easy,0,671,-53.33343734763094,100.0,0.0,0.0
random_easy,0,672,-62.669694255946524,56.0,0.0,1.0
random_easy,0,673,-99.09973580317401,100.0,0.0,0.0
random_easy,0,674,-49.018467143450074,100.0,0.0,0.0
random_easy,0,675,-28.87404700039895,100.0,0.0,0.0
random_easy,0,676,89.10827154347925,20.0,1.0,0.0
random_easy,0,677,-31.831761260339068,100.0,0.0,0.0
random_easy,0,678,-54.37892958190876,100.0,0.0,0.0
random_easy,0,679,-10.543289703295422,100.0,0.0,0.0
random_easy,0,680,-94.10722693909173,37.0,0.0,1.0
random_easy,0,681,-52.668688862447624,100.0,0.0,0.0
random_easy,0,682,-112.57009377828393,100.0,0.0,0.0
random_easy,0,683,-48.614467460808854,100.0,0.0,0.0
random_easy,0,684,-53.130465479457406,100.0,0.0,0.0
random_easy,0,685,-22.127961396476984,100.0,0.0,0.0
random_easy,0,686,-124.7462943810883,100.0,0.0,0.0
random_easy,0,687,-51.65637663178329,100.0,0.0,0.0
random_easy,0,688,-102.13604063927863,100.0,0.0,0.0
random_easy,0,689,-51.071288190122814,52.0,0.0,1.0
random_easy,0,690,-54.64999917007159,100.0,0.0,0.0
random_easy,0,691,-77.73628390784346,100.0,0.0,0.0
random_easy,0,692,-42.894218478231814,100.0,0.0,0.0
random_easy,0,693,-57.633363839352114,100.0,0.0,0.0
random_easy,0,694,-33.6386385390937,100.0,0.0,0.0
random_easy,0,695,-44.3088030010271,100.0,0.0,0.0
random_easy,0,696,-81.07118428867103,18.0,0.0,1.0
random_easy,0,697,-42.6560738411629,100.0,0.0,0.0
random_easy,0,698,-70.49567533913779,100.0,0.0,0.0
random_easy,0,699,-50.76166246956115,100.0,0.0,0.0
random_easy,0,700,-48.284711179259666,100.0,0.0,0.0
random_easy,0,701,-46.49165996042665,100.0,0.0,0.0
random_easy,0,702,-61.54620933241974,100.0,0.0,0.0
random_easy,0,703,-53.238507422031226,100.0,0.0,0.0
random_easy,0,704,-89.28464934125265,100.0,0.0,0.0
random_easy,0,705,-46.423426932909514,100.0,0.0,0.0
random_easy,0,706,-0.4792022694139675,100.0,0.0,0.0
random_easy,0,707,-45.70963187085631,100.0,0.0,0.0
random_easy,0,708,-49.01442201918814,100.0,0.0,0.0
random_easy,0,709,-87.15171327704078,40.0,0.0,1.0
random_easy,0,710,-28.11416758341202,100.0,0.0,0.0
random_easy,0,711,-56.459819761501876,100.0,0.0,0.0
random_easy,0,712,-42.418441553993695,100.0,0.0,0.0
random_easy,0,713,-166.65518684745297,90.0,0.0,1.0
random_easy,0,714,-52.08675657346278,100.0,0.0,0.0
random_easy,0,715,-56.61147153736958,100.0,0.0,0.0
random_easy,0,716,-52.1138715470652,100.0,0.0,0.0
random_easy,0,717,-52.464330695489124,100.0,0.0,0.0
random_easy,0,718,-78.48222323275482,80.0,0.0,1.0
random_easy,0,719,-46.570025421181874,100.0,0.0,0.0
random_easy,0,720,-60.116673768220025,100.0,0.0,0.0
random_easy,0,721,-47.90230354539345,100.0,0.0,0.0
random_easy,0,722,-54.694964837667314,100.0,0.0,0.0
random_easy,0,723,-61.32685711667103,100.0,0.0,0.0
random_easy,0,724,-64.65153455580166,100.0,0.0,0.0
random_easy,0,725,-58.63668020577672,100.0,0.0,0.0
random_easy,0,726,-34.82340296802618,100.0,0.0,0.0
random_easy,0,727,-71.07253429237608,100.0,0.0,0.0
random_easy,0,728,-100.5761055930168,100.0,0.0,0.0
random_easy,0,729,-67.97580164863147,100.0,0.0,0.0
random_easy,0,730,-126.96200479599892,70.0,0.0,1.0
random_easy,0,731,-46.086723589185965,100.0,0.0,0.0
random_easy,0,732,-47.435759310861364,100.0,0.0,0.0
random_easy,0,733,-52.079768102430876,100.0,0.0,0.0
random_easy,0,734,-96.38860639463107,87.0,0.0,1.0
random_easy,0,735,-59.4305868182548,100.0,0.0,0.0
random_easy,0,736,-48.245559081747714,100.0,0.0,0.0
random_easy,0,737,-85.49449253800275,9.0,0.0,1.0
random_easy,0,738,-70.03271240768649,11.0,0.0,1.0
random_easy,0,739,-69.40839694368434,100.0,0.0,0.0
random_easy,0,740,-49.80099726003206,100.0,0.0,0.0
random_easy,0,741,-21.480590596447623,100.0,0.0,0.0
random_easy,0,742,-59.00775773231095,69.0,0.0,1.0
random_easy,0,743,-56.02619381082343,100.0,0.0,0.0
random_easy,0,744,-78.97768606913442,100.0,0.0,0.0
random_easy,0,745,-53.440628326722596,100.0,0.0,0.0
random_easy,0,746,-54.332316297617034,100.0,0.0,0.0
random_easy,0,747,-61.858790087251734,100.0,0.0,0.0
random_easy,0,748,-50.00177221485011,100.0,0.0,0.0
random_easy,0,749,-57.84128266109688,100.0,0.0,0.0
random_easy,0,750,-161.09420731114147,100.0,0.0,0.0
random_easy,0,751,-118.2956130922878,38.0,0.0,1.0
random_easy,0,752,-46.87552740256317,100.0,0.0,0.0
random_easy,0,753,-57.01770545714406,100.0,0.0,0.0
random_easy,0,754,-47.985899379606245,100.0,0.0,0.0
random_easy,0,755,-46.27787029564422,100.0,0.0,0.0
random_easy,0,756,-49.590693412858386,100.0,0.0,0.0
random_easy,0,757,-70.3387539591632,100.0,0.0,0.0
random_easy,0,758,-73.46106732888256,100.0,0.0,0.0
random_easy,0,759,-60.76320609218531,100.0,0.0,0.0
random_easy,0,760,-51.42837328087395,100.0,0.0,0.0
random_easy,0,761,-48.29328849281508,100.0,0.0,0.0
random_easy,0,762,-77.79610653527509,100.0,0.0,0.0
random_easy,0,763,-77.80900650493099,100.0,0.0,0.0
random_easy,0,764,-40.98081914464913,100.0,0.0,0.0
random_easy,0,765,-39.56578800322958,100.0,0.0,0.0
random_easy,0,766,-54.15625731464619,100.0,0.0,0.0
random_easy,0,767,-77.51152950535663,100.0,0.0,0.0
random_easy,0,768,-49.875339226396186,100.0,0.0,0.0
random_easy,0,769,-48.24378193733095,100.0,0.0,0.0
random_easy,0,770,-53.15747079485611,100.0,0.0,0.0
random_easy,0,771,-41.570535258092995,100.0,0.0,0.0
random_easy,0,772,-75.63446456082075,100.0,0.0,0.0
random_easy,0,773,-37.217157635069725,100.0,0.0,0.0
random_easy,0,774,-65.83657573438003,79.0,0.0,1.0
random_easy,0,775,-56.11969050479672,100.0,0.0,0.0
random_easy,0,776,-50.7858173380739,100.0,0.0,0.0
random_easy,0,777,-55.616953233840064,100.0,0.0,0.0
random_easy,0,778,-65.60375253894443,93.0,0.0,1.0
random_easy,0,779,-123.22772624301756,100.0,0.0,0.0
random_easy,0,780,-41.736936047724406,100.0,0.0,0.0
random_easy,0,781,-44.970186354084966,100.0,0.0,0.0
random_easy,0,782,-47.89291339300885,100.0,0.0,0.0
random_easy,0,783,-54.377306159962124,100.0,0.0,0.0
random_easy,0,784,-57.72986802034386,100.0,0.0,0.0
random_easy,0,785,-62.34740507523002,100.0,0.0,0.0
random_easy,0,786,-62.18397640107863,100.0,0.0,0.0
random_easy,0,787,-45.458182917197334,100.0,0.0,0.0
random_easy,0,788,-50.07143593372954,100.0,0.0,0.0
random_easy,0,789,-80.4021890140454,100.0,0.0,0.0
random_easy,0,790,-46.49414552009061,100.0,0.0,0.0
random_easy,0,791,-58.20782594652345,100.0,0.0,0.0
random_easy,0,792,-62.928901289321146,100.0,0.0,0.0
random_easy,0,793,-58.36708671727538,100.0,0.0,0.0
random_easy,0,794,-101.6423348968687,100.0,0.0,0.0
random_easy,0,795,-33.794576638623695,100.0,0.0,0.0
random_easy,0,796,-95.60130298501696,98.0,0.0,1.0
random_easy,0,797,-51.13146700362011,100.0,0.0,0.0
random_easy,0,798,-83.02619637056688,100.0,0.0,0.0
random_easy,0,799,-66.75797838531636,100.0,0.0,0.0
random_easy,0,800,-34.91315579356723,100.0,0.0,0.0
random_easy,0,801,-84.88952939782959,100.0,0.0,0.0
random_easy,0,802,-28.960299195864682,100.0,0.0,0.0
random_easy,0,803,-10.825357717155647,100.0,0.0,0.0
random_easy,0,804,-52.18000048824467,100.0,0.0,0.0
random_easy,0,805,-51.78946068746401,100.0,0.0,0.0
random_easy,0,806,-52.00693918046101,100.0,0.0,0.0
random_easy,0,807,-42.542579348896474,100.0,0.0,0.0
random_easy,0,808,-87.27244743120224,49.0,0.0,1.0
random_easy,0,809,-57.24428611662399,100.0,0.0,0.0
random_easy,0,810,-68.64131721313333,100.0,0.0,0.0
random_easy,0,811,-47.47129416522073,100.0,0.0,0.0
random_easy,0,812,-49.62415465218621,100.0,0.0,0.0
random_easy,0,813,-53.04899007453965,100.0,0.0,0.0
random_easy,0,814,-75.56406256158755,43.0,0.0,1.0
random_easy,0,815,-48.01038631469501,100.0,0.0,0.0
random_easy,0,816,-49.97863719777498,100.0,0.0,0.0
random_easy,0,817,-49.53702627466536,100.0,0.0,0.0
random_easy,0,818,-65.29603069515642,5.0,0.0,1.0
random_easy,0,819,-69.96265804171702,100.0,0.0,0.0
random_easy,0,820,-45.97100565382783,96.0,0.0,1.0
random_easy,0,821,-85.74905548652424,100.0,0.0,0.0
random_easy,0,822,-54.248290266598346,100.0,0.0,0.0
random_easy,0,823,-64.19380020581015,100.0,0.0,0.0
random_easy,0,824,-68.71569432819307,80.0,0.0,1.0
random_easy,0,825,-49.79167677544762,62.0,0.0,1.0
random_easy,0,826,-52.07159982465081,100.0,0.0,0.0
random_easy,0,827,-65.61317994054941,100.0,0.0,0.0
random_easy,0,828,-65.59008415097635,100.0,0.0,0.0
random_easy,0,829,-57.03585978795397,100.0,0.0,0.0
random_easy,0,830,-31.465133110051568,100.0,0.0,0.0
random_easy,0,831,-21.06208254822157,100.0,0.0,0.0
random_easy,0,832,-64.63186481818032,6.0,0.0,1.0
random_easy,0,833,-49.654983500107996,100.0,0.0,0.0
random_easy,0,834,-54.37015419523821,100.0,0.0,0.0
random_easy,0,835,-36.77909114024832,100.0,0.0,0.0
random_easy,0,836,-92.90165858537594,19.0,0.0,1.0
random_easy,0,837,-6.395073068312733,100.0,0.0,0.0
random_easy,0,838,-26.967407122921266,100.0,0.0,0.0
random_easy,0,839,-31.477631202589173,100.0,0.0,0.0
random_easy,0,840,-48.60747600389736,100.0,0.0,0.0
random_easy,0,841,-31.13509265579255,100.0,0.0,0.0
random_easy,0,842,-54.654478578235505,100.0,0.0,0.0
random_easy,0,843,-54.31443128062009,100.0,0.0,0.0
random_easy,0,844,-49.144164109029965,100.0,0.0,0.0
random_easy,0,845,-52.711819515343876,100.0,0.0,0.0
random_easy,0,846,-71.77953635458928,100.0,0.0,0.0
random_easy,0,847,-105.19953871621182,100.0,0.0,0.0
random_easy,0,848,-91.82293651892428,100.0,0.0,0.0
random_easy,0,849,-94.32164962639706,63.0,0.0,1.0
random_easy,0,850,-78.91086130399933,34.0,0.0,1.0
random_easy,0,851,-71.68545523461933,52.0,0.0,1.0
random_easy,0,852,-77.71221002112354,100.0,0.0,0.0
random_easy,0,853,-47.98863287234816,100.0,0.0,0.0
random_easy,0,854,-52.28802163617866,100.0,0.0,0.0
random_easy,0,855,4.184315870856757,58.0,0.0,1.0
random_easy,0,856,-18.56620355071199,100.0,0.0,0.0
random_easy,0,857,-81.82213419381159,41.0,0.0,1.0
random_easy,0,858,-70.78721000773197,31.0,0.0,1.0
random_easy,0,859,-47.06039180642108,100.0,0.0,0.0
random_easy,0,860,-59.9159081112608,100.0,0.0,0.0
random_easy,0,861,-79.56114854105795,35.0,0.0,1.0
random_easy,0,862,-59.212615940671554,27.0,0.0,1.0
random_easy,0,863,-43.40698668713322,100.0,0.0,0.0
random_easy,0,864,-47.76008404441175,99.0,0.0,1.0
random_easy,0,865,-22.540965835539573,100.0,0.0,0.0
random_easy,0,866,-49.051242958713765,100.0,0.0,0.0
random_easy,0,867,-25.504632464815927,100.0,0.0,0.0
random_easy,0,868,-52.27120107784133,100.0,0.0,0.0
random_easy,0,869,-41.73204031557173,100.0,0.0,0.0
random_easy,0,870,-53.987682389816584,100.0,0.0,0.0
random_easy,0,871,-55.95191011771484,100.0,0.0,0.0
random_easy,0,872,-51.16544402217615,100.0,0.0,0.0
random_easy,0,873,-64.90056362570726,86.0,0.0,1.0
random_easy,0,874,-100.45538769151713,100.0,0.0,0.0
random_easy,0,875,-24.60830231902358,100.0,0.0,0.0
random_easy,0,876,-77.66843430768377,30.0,0.0,1.0
random_easy,0,877,-74.65117572273147,33.0,0.0,1.0
random_easy,0,878,-65.57145628710514,15.0,0.0,1.0
random_easy,0,879,-57.860884716404826,100.0,0.0,0.0
random_easy,0,880,-55.01033335766762,100.0,0.0,0.0
random_easy,0,881,-32.49647867567509,100.0,0.0,0.0
random_easy,0,882,-77.14748841796131,42.0,0.0,1.0
random_easy,0,883,-116.03461165652786,100.0,0.0,0.0
random_easy,0,884,-110.34311269034336,68.0,0.0,1.0
random_easy,0,885,-44.566943592993006,100.0,0.0,0.0
random_easy,0,886,-53.33576307661277,100.0,0.0,0.0
random_easy,0,887,-62.53332547836207,27.0,0.0,1.0
random_easy,0,888,-70.91703150391288,8.0,0.0,1.0
random_easy,0,889,-103.07217497884177,37.0,0.0,1.0
random_easy,0,890,-49.40429298128825,100.0,0.0,0.0
random_easy,0,891,-83.52917149471035,36.0,0.0,1.0
random_easy,0,892,-34.81888521360547,100.0,0.0,0.0
random_easy,0,893,-117.41464708275117,89.0,0.0,1.0
random_easy,0,894,-86.47819031744821,66.0,0.0,1.0
random_easy,0,895,-129.18860889396737,23.0,0.0,1.0
random_easy,0,896,-58.021643184188235,100.0,0.0,0.0
random_easy,0,897,-48.97970928970429,100.0,0.0,0.0
random_easy,0,898,-52.86948424690698,100.0,0.0,0.0
random_easy,0,899,-48.87846449422247,100.0,0.0,0.0
random_easy,0,900,91.81814562096486,52.0,1.0,0.0
random_easy,0,901,-149.91729823960293,26.0,0.0,1.0
random_easy,0,902,-109.3919395119384,100.0,0.0,0.0
random_easy,0,903,-69.66968171878037,49.0,0.0,1.0
random_easy,0,904,-24.082205193727567,62.0,0.0,1.0
random_easy,0,905,-55.5088616322699,100.0,0.0,0.0
random_easy,0,906,-53.66069601225894,100.0,0.0,0.0
random_easy,0,907,-107.18375821613088,28.0,0.0,1.0
random_easy,0,908,-83.4120427731884,100.0,0.0,0.0
random_easy,0,909,-46.78667389288345,100.0,0.0,0.0
random_easy,0,910,-68.0953406688129,100.0,0.0,0.0
random_easy,0,911,-84.9389334177223,100.0,0.0,0.0
random_easy,0,912,-47.4581334036691,100.0,0.0,0.0
random_easy,0,913,-52.04718518420505,100.0,0.0,0.0
random_easy,0,914,-51.42731083165442,52.0,0.0,1.0
random_easy,0,915,98.40167258875026,45.0,1.0,0.0
random_easy,0,916,-15.167612476181596,100.0,0.0,0.0
random_easy,0,917,-93.51298448222084,100.0,0.0,0.0
random_easy,0,918,-111.18264921695436,100.0,0.0,0.0
random_easy,0,919,-69.70116886118493,27.0,0.0,1.0
random_easy,0,920,-47.36651925333297,100.0,0.0,0.0
random_easy,0,921,-58.873471832947075,100.0,0.0,0.0
random_easy,0,922,73.52491576830877,100.0,0.0,0.0
random_easy,0,923,-102.22711452614757,100.0,0.0,0.0
random_easy,0,924,-50.201685795363375,100.0,0.0,0.0
random_easy,0,925,-50.109308172338935,100.0,0.0,0.0
random_easy,0,926,-47.16204492065833,100.0,0.0,0.0
random_easy,0,927,-57.16680741541281,100.0,0.0,0.0
random_easy,0,928,39.93151921044485,100.0,0.0,0.0
random_easy,0,929,-59.93896628724659,7.0,0.0,1.0
random_easy,0,930,93.45840389788111,100.0,0.0,0.0
