experiment,episode,step,agent,pos_x,pos_y,distance_to_goal,heading_error,min_obstacle_distance,v,omega,reward,reward_progress,reward_rotation,reward_safety,reward_collision,state
exp7_fixed_random_3,40,1045,agent_1,40.452026,25.037886,18.383509898683137,-0.844906210899353,5.962114334106445,4.5001564,-0.0829016,24.252047,146.03879,-1.0364292,-0.36534735560417175,0.0,active
exp7_fixed_random_3,40,1046,agent_1,40.816334,21.716742,15.057164834679357,0.1037895679473877,5.935661792755127,3.3410656,-0.92986554,22.140926,168.35265,-1.2093592,-0.36534735560417175,0.0,active
exp7_fixed_random_3,40,1047,agent_1,39.699787,18.425198,12.207660335682839,0.6870155334472656,5.9918212890625,3.4757633,-0.43629286,20.160978,188.5517,-1.2474295,-0.36534735560417175,0.0,active
exp7_fixed_random_3,40,1048,agent_1,41.514404,14.995615,8.373054718288953,-0.18526268005371094,3.0285916959609596,3.880061,0.81369764,25.80073,214.48485,-1.3798503,-0.36534735560417175,0.0,active
exp7_fixed_random_3,40,1049,agent_1,40.863216,13.708292,7.405443471492963,0.9057056903839111,1.8425319964917382,1.4426525,-0.95497584,2.6259632,217.33777,-1.5622461,-0.40990474820137024,0.0,active
exp7_fixed_random_3,40,1050,agent_1,42.03429,10.567064,4.072832206958738,0.1468188613653183,2.35562549615779,3.3524213,0.8251612,22.23172,239.70567,-1.6984243,-0.40990474820137024,0.0,active
exp7_fixed_random_3,40,1051,agent_1,41.77897,10.054181,3.7763741508839725,1.0906554460525513,3.2505077897242627,0.57292104,-0.8187472,1.4940629,241.3338,-1.8324938,-0.40990474820137024,0.0,active
exp7_fixed_random_3,40,1052,agent_1,42.5746,8.043173,1.766344841758113,0.562275767326355,3.4253997802734375,2.162679,0.8386399,13.23484,254.7093,-1.9731572,-0.40990474820137024,0.0,active
exp7_fixed_random_3,40,1053,agent_1,42.833134,7.204302,1.184616481105378,1.0985132455825806,3.178769588470459,0.87780607,-0.07778567,3.6630437,258.37357,-1.9743673,-0.40990474820137024,0.0,active
exp7_fixed_random_3,40,1054,agent_1,43.082806,6.4530244,1.0679081546089308,1.7876849174499512,3.073986053466797,0.7916782,0.02189406,1.1668022,259.54047,-1.9744631,-0.40990474820137024,0.0,active
exp7_fixed_random_3,40,1055,agent_1,43.42102,6.139513,1.0371379380016899,1.7260360717773438,2.8661608695983887,0.4611709,0.5024366,0.025704414,259.61667,-2.0249517,-0.40990474820137024,0.0,active
exp7_fixed_random_3,40,1056,agent_1,43.690826,6.054141,0.9951067623690095,1.561326026916504,2.6594245433807373,0.2829895,0.44105896,-0.2627717,259.3928,-2.0638583,-0.40990474820137024,0.0,active
exp7_fixed_random_3,40,1057,agent_1,43.728817,6.0873013,0.9521340386149405,0.5643494129180908,2.6104938983917236,0.050426006,1.024085,-0.89403445,258.7085,-2.2736082,-0.40990474820137024,0.0,active
exp7_fixed_random_3,40,1058,agent_1,43.727528,6.0938015,0.9462752892307154,-0.48795410990715027,2.6086971759796143,0.006627083,1.0490409,-1.1775495,257.75104,-2.4937055,-0.40990474820137024,0.0,active
exp7_fixed_random_3,40,1059,agent_1,43.592323,6.177268,0.918198337190644,-1.4777852296829224,2.694401979446411,0.15889382,0.8218544,-0.67691654,257.2092,-2.6287944,-0.40990474820137024,0.0,active
exp7_fixed_random_3,40,1060,agent_1,43.632805,7.790533,0.8716506130140269,-2.681666851043701,2.3671951293945312,1.6137726,-1.0428183,2.2427897,259.6695,-2.8462884,-0.40990474820137024,0.0,active
exp7_fixed_random_3,40,1061,agent_1,44.04717,8.087088,1.088110475647049,-2.2353343963623047,1.9528312683105469,0.50955117,-0.9245342,-0.3805331,259.47214,-3.0172412,-0.4221276044845581,0.0,active
exp7_fixed_random_3,40,1062,agent_1,44.182686,8.098911,1.1139928786665823,-1.8225589990615845,1.8173141479492188,0.13603044,-0.5341486,-0.8636734,258.71832,-3.074304,-0.47491654753685,0.0,active
exp7_fixed_random_3,40,1063,agent_1,44.261383,7.9959784,1.0297057767825974,-0.9094027876853943,1.738616943359375,0.12957072,-1.0050709,-0.93942535,258.06174,-3.2763376,-0.5557368993759155,0.0,active
exp7_fixed_random_3,40,1064,agent_1,44.206238,7.8641796,0.8884483258315414,0.16200625896453857,1.79376220703125,0.14287043,-1.0490278,-0.8538858,257.48874,-3.4964294,-0.6165292263031006,0.0,active
exp7_fixed_random_3,40,1065,agent_1,43.34692,7.711361,0.9656851679395849,2.13750958442688,2.6530799865722656,0.8728018,-0.9985239,0.16000934,257.84814,-3.6958394,-0.6165292263031006,0.0,active
exp7_fixed_random_3,40,1066,agent_1,41.38704,6.703689,2.629708039574504,2.7796077728271484,3.339816623409196,2.203755,0.29890624,-4.9304733,252.93555,-3.7137084,-0.6165292263031006,0.0,active
exp7_fixed_random_3,40,1067,agent_1,40.43204,7.1081657,3.5695980239862486,-2.7712693214416504,1.947080354575201,1.0371237,-0.875533,-0.032728426,253.0699,-3.86702,-0.6303033828735352,0.0,active
exp7_fixed_random_3,40,1068,agent_1,40.34499,7.7537847,3.7319285954433408,-1.9082034826278687,0.2930857002842844,0.6514611,-1.0361413,-161.46567,253.2105,-4.0817375,-12.021851539611816,-150.0,truncated
exp7_fixed_random_3,60,1523,agent_1,13.27239,13.448766,38.29218195483802,-0.8533310294151306,2.1818270683288574,0.5249636,1.0252622,1.5755758,1.7858083,-0.21023253,0.0,0.0,active
exp7_fixed_random_3,60,1524,agent_1,13.21269,13.569274,38.33060145465733,-1.8621892929077148,2.1310033798217773,0.13448524,1.0054941,-1.1253307,0.86268127,-0.4124362,0.0,0.0,active
exp7_fixed_random_3,60,1525,agent_1,13.049083,15.410609,38.22740675427821,-1.5390713214874268,1.4529640674591064,1.8485893,-0.37133995,2.549109,3.6630545,-0.44001487,-0.22368568181991577,0.0,active
exp7_fixed_random_3,60,1526,agent_1,12.498807,16.034729,38.7048477594435,-2.1907706260681152,2.001193046569824,0.83206284,0.633983,-1.8034663,1.939975,-0.5204018,-0.22368568181991577,0.0,active
exp7_fixed_random_3,60,1527,agent_1,12.425758,18.09365,38.62131905004256,-1.5568804740905762,1.7291370159271757,2.060218,-0.687139,3.0250754,5.14394,-0.6148338,-0.30814337730407715,0.0,active
exp7_fixed_random_3,60,1528,agent_1,12.426116,19.859873,38.57413852917998,-1.5669610500335693,2.67587107803148,1.7662215,-0.035666868,2.7680912,7.912286,-0.6150882,-0.30814337730407715,0.0,active
exp7_fixed_random_3,60,1529,agent_1,12.647716,20.900394,38.36285223049059,-1.3844342231750488,2.6920065879821777,1.0638568,-0.2096322,2.1753561,10.096431,-0.62387735,-0.30814337730407715,0.0,active
exp7_fixed_random_3,60,1530,agent_1,12.460418,21.118786,38.55581774510569,-2.3087198734283447,2.6352951526641846,0.2877071,0.91873705,-1.558229,8.707018,-0.7926929,-0.30814337730407715,0.0,active
exp7_fixed_random_3,60,1531,agent_1,10.948807,21.912125,40.09681159826881,-2.7059848308563232,3.390028476715088,1.7071481,0.3785803,-5.319338,3.4163446,-0.8213575,-0.30814337730407715,0.0,active
exp7_fixed_random_3,60,1532,agent_1,8.764975,23.437637,42.37469435219659,-2.61305570602417,5.23536491394043,2.6638894,-0.12643729,-7.064832,-3.6452904,-0.82455474,-0.30814337730407715,0.0,active
exp7_fixed_random_3,60,1533,agent_1,7.6360435,25.458778,43.70618927036505,-2.2054128646850586,5.541221618652344,2.3150582,-0.451653,-3.0681562,-6.6726484,-0.8653528,-0.30814337730407715,0.0,active
exp7_fixed_random_3,60,1534,agent_1,7.5699472,27.452908,44.0648988836942,-1.7738813161849976,3.5470924377441406,1.9952252,-0.47625917,1.1515377,-5.475746,-0.91071737,-0.30814337730407715,0.0,active
exp7_fixed_random_3,60,1535,agent_1,9.253416,28.771444,42.65812356413756,-0.8715279698371887,2.228555679321289,2.138365,-0.9395007,10.134073,4.83486,-1.0872496,-0.30814337730407715,0.0,active
exp7_fixed_random_3,60,1536,agent_1,12.626503,28.050564,39.208887390695246,0.003752291202545166,2.9494361877441406,3.449258,-0.8749769,22.991581,27.979557,-1.2403666,-0.30814337730407715,0.0,active
exp7_fixed_random_3,60,1537,agent_1,16.555643,29.338367,35.6877966590254,-0.5814741849899292,1.6616325378417969,4.1348004,0.5272718,10.622904,38.77025,-1.2959697,-0.4203279912471771,0.0,active
exp7_fixed_random_3,60,1538,agent_1,19.451857,28.435324,32.65639351393616,0.04098054766654968,2.564676284790039,3.0337343,-0.618972,20.147858,58.99473,-1.372595,-0.4203279912471771,0.0,active
exp7_fixed_random_3,60,1539,agent_1,23.903711,29.476831,28.705734520389253,-0.5662647485733032,1.5231685638427734,4.5720615,0.532064,11.857137,71.089516,-1.4292134,-0.6013545989990234,0.0,active
exp7_fixed_random_3,60,1540,agent_1,26.973322,28.317202,25.425520693000234,0.027948975563049316,2.682798385620117,3.2813497,-0.5910193,21.893908,93.05328,-1.4990742,-0.6013545989990234,0.0,active
exp7_fixed_random_3,60,1541,agent_1,30.330275,29.717075,22.839857752973053,-0.8345335721969604,1.2829246520996094,3.6371388,0.75628483,8.387976,101.91322,-1.6134676,-0.9589264988899231,0.0,active
exp7_fixed_random_3,60,1542,agent_1,32.140446,28.43051,20.658080249873947,0.19753003120422363,2.569490432739258,2.2208045,-1.0129805,14.14527,116.26372,-1.8186934,-0.9589264988899231,0.0,active
exp7_fixed_random_3,60,1543,agent_1,35.933563,29.103216,17.60301285383284,-0.7190297842025757,1.8967838287353516,3.8523066,0.79342324,9.605828,126.0234,-1.9445975,-0.9868749976158142,0.0,active
exp7_fixed_random_3,60,1544,agent_1,38.334354,27.895296,14.924954904618405,-0.0912696123123169,3.104703903198242,2.68754,-0.64167583,17.68302,143.78877,-2.026947,-0.9868749976158142,0.0,active
exp7_fixed_random_3,60,1545,agent_1,40.71765,28.103523,13.091744824171224,-0.754590630531311,2.8964767456054688,2.392376,0.5532995,12.889574,156.73958,-2.088175,-0.9868749976158142,0.0,active
exp7_fixed_random_3,60,1546,agent_1,43.56006,27.747082,10.741042960148269,-0.680868923664093,3.252918243408203,2.8646686,-0.21189813,16.473867,173.22243,-2.0971553,-0.9868749976158142,0.0,active
exp7_fixed_random_3,60,1547,agent_1,45.803238,28.096561,9.6208442034975,-1.154727578163147,2.9034385681152344,2.2702415,0.2793047,9.1258745,182.3639,-2.1127574,-0.9868749976158142,0.0,active
exp7_fixed_random_3,60,1548,agent_1,48.515152,28.858088,9.200010030170374,-1.5710649490356445,2.1419124603271484,2.816807,0.11920279,6.734943,189.10168,-2.1155994,-0.9868749976158142,0.0,active
exp7_fixed_random_3,60,1549,agent_1,50.086,27.644808,7.699252250345988,-0.794136643409729,2.8270421028137207,1.9848454,-0.93142325,10.299971,199.57516,-2.2891092,-0.9868749976158142,0.0,active
