task,episode,step,agent,pos_x,pos_y,distance_to_goal,heading_error,min_obstacle_distance,v,omega,reward,reward_progress,reward_rotation,reward_safety,reward_collision,state,block
task4_fixed_3,200,7975,agent_1,42.080474853515625,22.00840187072754,3.145792159506738,-0.5319765210151672,3.5430116653442383,0.07582473754882812,0.22383451461791992,-1.5705684423446655,134.95529174804688,-7.615014553070068,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,7976,agent_1,42.11464309692383,21.949169158935547,3.079197228798641,-0.2315695881843567,3.5249524116516113,0.06838178634643555,-0.30539584159851074,-1.6235283613204956,133.42503356933594,-7.70828104019165,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,7977,agent_1,42.175846099853516,21.895090103149414,3.0101123494780633,-0.5697977542877197,3.4805753231048584,0.08167290687561035,0.3239199221134186,-1.5961538553237915,131.93380737304688,-7.813205242156982,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,7978,agent_1,42.206382751464844,21.850549697875977,2.9589629800376573,-0.32946330308914185,3.4639334678649902,0.05400371551513672,-0.24613884091377258,-1.6968300342559814,130.2975616455078,-7.8737897872924805,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,7979,agent_1,42.261173248291016,21.790803909301758,2.8869449993401024,-0.48334822058677673,3.4295012950897217,0.08106493949890137,0.14115175604820251,-1.497704029083252,128.8197784423828,-7.893713474273682,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,7980,agent_1,42.30788803100586,21.727622985839844,2.8140622115558873,-0.38816195726394653,3.4052059650421143,0.07857465744018555,-0.10548832267522812,-1.4895645380020142,127.34133911132812,-7.904841423034668,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,7981,agent_1,42.33732223510742,21.68997573852539,2.7703991217761827,-0.4220650792121887,3.389906406402588,0.047788381576538086,0.02694694511592388,-1.6868338584899902,125.65522766113281,-7.905567646026611,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,7982,agent_1,42.36351013183594,21.650508880615234,2.7258607225050455,-0.350178062915802,3.378812313079834,0.04736590385437012,-0.07775230705738068,-1.6886216402053833,123.97264862060547,-7.9116129875183105,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,7983,agent_1,42.41653823852539,21.59940528869629,2.664082484084397,-0.5830667614936829,3.3474488258361816,0.07364416122436523,0.21801303327083588,-1.5913501977920532,122.42882537841797,-7.959142684936523,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,7984,agent_1,42.44279861450195,21.56096649169922,2.6208820567906423,-0.38511258363723755,3.3372514247894287,0.04655170440673828,-0.20451867580413818,-1.7327224016189575,120.73793029785156,-8.000970840454102,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,7985,agent_1,42.472721099853516,21.511964797973633,2.566708044324169,-0.34130793809890747,3.328308343887329,0.05741524696350098,-0.051136862486600876,-1.6169143915176392,119.1236343383789,-8.003585815429688,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,7986,agent_1,42.51502227783203,21.45315933227539,2.500638738508438,-0.42840224504470825,3.31284499168396,0.07243967056274414,0.07536919414997101,-1.5304546356201172,117.59886169433594,-8.009265899658203,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,7987,agent_1,42.51327133178711,21.44652557373047,2.494472324836957,0.45473071932792664,3.3171403408050537,0.0068607330322265625,-0.881928026676178,-2.733243465423584,115.64341735839844,-8.787062644958496,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,7988,agent_1,42.52212142944336,21.42064666748047,2.4673666563730565,-0.1345856785774231,3.319685459136963,0.027349233627319336,0.587844967842102,-2.155334949493408,113.8336410522461,-9.132624626159668,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,7989,agent_1,42.521419525146484,21.41290855407715,2.4599119824192273,0.28627699613571167,3.3235299587249756,0.007770061492919922,-0.4199734628200531,-2.1235642433166504,111.8864517211914,-9.309001922607422,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,7990,agent_1,42.539371490478516,21.373376846313477,2.4176633922862147,-0.23460417985916138,3.323853015899658,0.04341697692871094,0.5167790651321411,-1.968983769416809,110.18453216552734,-9.576062202453613,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,7991,agent_1,42.53213882446289,21.34380340576172,2.3900436155926523,0.4369322657585144,3.3430519104003906,0.030444622039794922,-0.6662084460258484,-2.2448456287384033,108.3835220336914,-10.019895553588867,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,7992,agent_1,42.55538558959961,21.293983459472656,2.336673294722611,-0.24515753984451294,3.3439383506774902,0.054976701736450195,0.6765068173408508,-2.0808563232421875,106.76033020019531,-10.477557182312012,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,7993,agent_1,42.55323791503906,21.286596298217773,2.3298323955988485,0.4757468104362488,3.3491454124450684,0.0076923370361328125,-0.7193960547447205,-2.4679415225982666,104.80992126464844,-10.995087623596191,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,7994,agent_1,42.56767272949219,21.243898391723633,2.2851667031542013,-0.1356690675020218,3.3554847240448,0.04507160186767578,0.6087987422943115,-2.057164192199707,103.1233901977539,-11.365723609924316,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,7995,agent_1,42.567405700683594,21.22646713256836,2.2681035514738355,0.20722359418869019,3.3636927604675293,0.017432689666748047,-0.3413228392601013,-1.9963202476501465,101.24356842041016,-11.482224464416504,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,7996,agent_1,42.57331848144531,21.214252471923828,2.2549880548900734,-0.2604086995124817,3.364070415496826,0.013570308685302734,0.46609166264533997,-2.124523401260376,99.33628845214844,-11.69946575164795,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,7997,agent_1,42.57217025756836,21.207534790039062,2.248610268086031,0.36095112562179565,3.368197202682495,0.00681614875793457,-0.6202930212020874,-2.3392422199249268,97.3818130493164,-12.084229469299316,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,7998,agent_1,42.58252716064453,21.184024810791016,2.223566492315948,-0.22608786821365356,3.3699982166290283,0.02569103240966797,0.5844777822494507,-2.165013313293457,95.55841064453125,-12.425844192504883,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,7999,agent_1,42.58138656616211,21.177711486816406,2.2175807824748284,0.36845317482948303,3.373971462249756,0.0064160823822021484,-0.5935015678405762,-2.309483289718628,93.6011734008789,-12.778088569641113,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8000,agent_1,42.594940185546875,21.146793365478516,2.1846727918265865,-0.22669059038162231,3.3767004013061523,0.033759355545043945,0.5917229056358337,-2.118077278137207,91.8332290649414,-13.12822437286377,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8001,agent_1,42.5932731628418,21.13825798034668,2.176596864506833,0.38086575269699097,3.3822507858276367,0.008697032928466797,-0.606076717376709,-2.3095552921295166,89.89100646972656,-13.495553016662598,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8002,agent_1,42.60301971435547,21.116567611694336,2.15347435602653,-0.2368648648262024,3.384172201156616,0.023778438568115234,0.6151667833328247,-2.2152607440948486,88.0541763305664,-13.873983383178711,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8003,agent_1,42.60178756713867,21.11003875732422,2.1472858913278574,0.3732120394706726,3.3884189128875732,0.006644248962402344,-0.6089527606964111,-2.3265926837921143,86.09840393066406,-14.244807243347168,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8004,agent_1,42.615848541259766,21.083398818969727,2.118519053994252,-0.3032734990119934,3.389195442199707,0.03012228012084961,0.6722958087921143,-2.2479028701782227,84.30248260498047,-14.696788787841797,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8005,agent_1,42.61439514160156,21.07636833190918,2.1118703929398195,0.38732168078422546,3.3939285278320312,0.007179737091064453,-0.6893145442008972,-2.427551746368408,82.35008239746094,-15.171943664550781,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8006,agent_1,42.63062286376953,21.04191780090332,2.0750584990345873,-0.2612689435482025,3.3970229625701904,0.038080692291259766,0.6439328789710999,-2.154428720474243,80.61030578613281,-15.586593627929688,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8007,agent_1,42.62831497192383,21.033903121948242,2.0675859521593756,0.46127960085868835,3.4030497074127197,0.008340597152709961,-0.7207595705986023,-2.4654505252838135,78.66435241699219,-16.106088638305664,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8008,agent_1,42.649658203125,20.974349975585938,2.00519255951487,-0.1684926301240921,3.415105104446411,0.06326174736022949,0.6246406435966492,-1.9516855478286743,77.10284423828125,-16.496265411376953,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8009,agent_1,42.6483039855957,20.96510124206543,1.9963248678797152,0.3225943446159363,3.421055793762207,0.009347200393676758,-0.48960936069488525,-2.1766843795776367,75.16587829589844,-16.73598289489746,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8010,agent_1,42.660457611083984,20.93362808227539,1.9632133339081619,-0.19469815492630005,3.427140951156616,0.0337376594543457,0.514022707939148,-2.03118634223938,73.39891052246094,-17.000202178955078,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8011,agent_1,42.65869903564453,20.920469284057617,1.9505611037029191,0.30881422758102417,3.4355738162994385,0.013275146484375,-0.5014578104019165,-2.1616485118865967,71.48872375488281,-17.25166130065918,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8012,agent_1,42.67704391479492,20.885231018066406,1.9126935521537913,-0.3103192448616028,3.4388177394866943,0.03972768783569336,0.6129142642021179,-2.1068708896636963,69.75751495361328,-17.6273250579834,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8013,agent_1,42.676048278808594,20.88054847717285,1.9082471780825474,0.380288302898407,3.4421732425689697,0.00478672981262207,-0.6896793246269226,-2.443852424621582,67.78932189941406,-18.102983474731445,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8014,agent_1,42.69071578979492,20.839624404907227,1.8654422193711726,-0.17762070894241333,3.452035427093506,0.04347372055053711,0.5538844466209412,-2.0058157444000244,66.09029388427734,-18.409770965576172,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8015,agent_1,42.689361572265625,20.831544876098633,1.85770096246636,0.3339540362358093,3.4575908184051514,0.008193016052246094,-0.5101345181465149,-2.2051448822021484,64.1453857421875,-18.670007705688477,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8016,agent_1,42.70452880859375,20.799144744873047,1.8232457426126982,-0.2750394940376282,3.4628138542175293,0.03577423095703125,0.6037634611129761,-2.1207056045532227,62.38920974731445,-19.03453826904297,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8017,agent_1,42.70354461669922,20.794702529907227,1.8190225301362852,0.381694495677948,3.4661009311676025,0.004549503326416016,-0.6558050513267517,-2.39986515045166,60.41942596435547,-19.464618682861328,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8018,agent_1,42.72382736206055,20.747480392456055,1.7691690275281227,-0.24892836809158325,3.475820779800415,0.05139350891113281,0.6236615180969238,-2.0368990898132324,58.771480560302734,-19.853572845458984,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8019,agent_1,42.722965240478516,20.73651123046875,1.7584707877946733,0.23677128553390503,3.482755184173584,0.011003255844116211,-0.48424169421195984,-2.158992290496826,56.84697723388672,-20.088062286376953,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8020,agent_1,42.73252487182617,20.715831756591797,1.7365545085370908,-0.2783520817756653,3.4867050647735596,0.022782325744628906,0.5115634202957153,-2.106551170349121,55.00212478637695,-20.349760055541992,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8021,agent_1,42.730587005615234,20.707651138305664,1.7287729092335975,0.38923996686935425,3.4929842948913574,0.008406877517700195,-0.6657556891441345,-2.3875088691711426,53.05784606933594,-20.792991638183594,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8022,agent_1,42.744239807128906,20.679845809936523,1.699204290666297,-0.30530720949172974,3.4978857040405273,0.0309751033782959,0.6891608238220215,-2.2651493549346924,51.26763916015625,-21.267934799194336,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8023,agent_1,42.74086380004883,20.66853141784668,1.6885344718028663,0.4439522624015808,3.5072078704833984,0.011806249618530273,-0.7462741136550903,-2.4799633026123047,49.344600677490234,-21.824859619140625,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8024,agent_1,42.758201599121094,20.62708854675293,1.644957022430117,-0.24872714281082153,3.5174574851989746,0.044924259185791016,0.6861308217048645,-2.1630396842956543,47.65233612060547,-22.295635223388672,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8025,agent_1,42.75737380981445,20.618627548217773,1.6367109115581266,0.2461516261100769,3.523128032684326,0.00850057601928711,-0.49361851811408997,-2.18542742729187,45.710567474365234,-22.539295196533203,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8026,agent_1,42.770172119140625,20.590866088867188,1.6073816496177544,-0.28854256868362427,3.5293564796447754,0.03057074546813965,0.5293799638748169,-2.072455406188965,43.91835403442383,-22.819538116455078,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8027,agent_1,42.76839065551758,20.579435348510742,1.5963266923085722,0.30005568265914917,3.5376272201538086,0.011569023132324219,-0.5864697694778442,-2.265533924102783,41.99676513671875,-23.163484573364258,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8028,agent_1,42.77857208251953,20.558612823486328,1.574263083533296,-0.3135836720466614,3.542025566101074,0.023177623748779297,0.609159529209137,-2.214401960372925,40.153438568115234,-23.53455924987793,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8029,agent_1,42.777565002441406,20.553695678710938,1.5695373809450772,0.3443705439567566,3.5457992553710938,0.0050199031829833984,-0.6568781137466431,-2.397820472717285,38.18710708618164,-23.966047286987305,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8030,agent_1,42.7883415222168,20.528596878051758,1.5431810414877067,-0.2680218517780304,3.552478790283203,0.027314186096191406,0.6077848076820374,-2.1829922199249268,36.37351608276367,-24.33544921875,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8031,agent_1,42.784828186035156,20.514677047729492,1.5298841356270911,0.3884226679801941,3.5637617111206055,0.014355659484863281,-0.6529223322868347,-2.3311116695404053,34.468711853027344,-24.761756896972656,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8032,agent_1,42.79832077026367,20.48164176940918,1.4953049336389563,-0.25245505571365356,3.5734357833862305,0.03568434715270996,0.6350513100624084,-2.1590254306793213,32.71297836303711,-25.16504669189453,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8033,agent_1,42.78834915161133,20.46587371826172,1.4810745556905909,0.7073308825492859,3.5910263061523438,0.018657684326171875,-0.9516791105270386,-2.7972259521484375,30.82144546508789,-26.07073974609375,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8034,agent_1,42.599342346191406,20.077144622802734,1.1492463156296182,0.8086630702018738,3.984144687652588,0.43224239349365234,0.11137914657592773,0.5112205147743225,31.34507179260254,-26.083145141601562,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8035,agent_1,42.66007614135742,19.781251907348633,0.8519992795832261,0.20795029401779175,3.8463149070739746,0.3020622730255127,0.655003011226654,-0.3386692702770233,31.43543243408203,-26.512174606323242,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8036,agent_1,42.65253448486328,19.747610092163086,0.8244107799594346,0.6556326746940613,3.830691337585449,0.03447747230529785,-0.4230102598667145,-1.9720401763916016,29.642330169677734,-26.691112518310547,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8037,agent_1,42.666656494140625,19.63092041015625,0.7135674157711729,0.3656308054924011,3.746518611907959,0.11754059791564941,0.34100013971328735,-1.3269829750061035,28.431629180908203,-26.80739402770996,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8038,agent_1,42.66706848144531,19.57480239868164,0.664259884064436,0.5176588892936707,3.7116551399230957,0.05612039566040039,-0.11310088634490967,-1.6540132761001587,26.790407180786133,-26.820186614990234,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8039,agent_1,42.67448806762695,19.48611068725586,0.585031296924873,0.5065781474113464,3.65208101272583,0.08900070190429688,0.07613589614629745,-1.431652307510376,25.364551544189453,-26.82598304748535,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8040,agent_1,42.554630279541016,19.39723777770996,0.5967847517670523,1.7752206325531006,3.6972994804382324,0.14921092987060547,-1.0162315368652344,-2.793071985244751,23.604206085205078,-27.85870933532715,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8041,agent_1,38.64313888549805,20.836763381958008,4.728206688836796,3.095264196395874,4.622336387634277,4.167973518371582,-0.9906755685806274,-15.302600860595703,9.283042907714844,-28.840147018432617,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8042,agent_1,37.82685089111328,23.96322250366211,7.169034057921153,-2.590876340866089,3.3268508911132812,3.2312653064727783,-0.9627653956413269,-8.668523788452148,1.5414366722106934,-29.767065048217773,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8043,agent_1,38.4312858581543,24.559629440307617,7.196014759812274,-1.6616379022598267,3.931285858154297,0.8491426706314087,-1.047472357749939,-1.5338165760040283,1.1048184633255005,-30.8642635345459,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8044,agent_1,38.485443115234375,24.545745849609375,7.150980414897269,-0.6365953683853149,3.985443115234375,0.055909156799316406,-1.0296608209609985,-2.7232112884521484,-0.5581914186477661,-31.92446517944336,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8045,agent_1,39.04069137573242,23.531198501586914,6.017298782924371,0.21738563477993011,4.540691375732422,1.1565492153167725,-0.8190904855728149,5.3105974197387695,5.423315525054932,-32.595375061035156,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8046,agent_1,40.21760177612305,22.880111694335938,4.774621098763348,-0.4433809518814087,5.2836408615112305,1.345001220703125,0.5647287964820862,6.584472179412842,12.326705932617188,-32.9142951965332,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8047,agent_1,40.8265495300293,21.884469985961914,3.611655305442505,0.09682308882474899,4.792352676391602,1.167098045349121,-0.5165719389915466,5.88217830657959,18.475730895996094,-33.1811408996582,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8048,agent_1,41.47898483276367,21.484405517578125,2.913032425967069,-0.47137799859046936,4.26829195022583,0.7653253078460693,0.4718228876590729,2.8011481761932373,21.499496459960938,-33.40375900268555,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8049,agent_1,41.65686798095703,21.26620101928711,2.6343254697163703,-0.14892639219760895,4.176414489746094,0.2815220355987549,-0.3367924392223358,-0.15685029327869415,21.45607566833496,-33.517189025878906,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8050,agent_1,41.6579704284668,21.250471115112305,2.620241136007221,0.46780338883399963,4.181246757507324,0.015769243240356445,-0.614030659198761,-2.275073528289795,19.55803680419922,-33.894222259521484,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8051,agent_1,41.71900939941406,21.138999938964844,2.4932423985006205,0.03859841078519821,4.16799783706665,0.1270899772644043,0.4310775399208069,-1.296654224395752,18.44721031188965,-34.08005142211914,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8052,agent_1,41.721797943115234,21.121097564697266,2.476460251485801,0.38771283626556396,4.172610282897949,0.018117666244506836,-0.3463667035102844,-1.999823808670044,16.56735610961914,-34.20001983642578,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8053,agent_1,41.74917221069336,21.075714111328125,2.4234601771988014,-0.0003992398560512811,4.166091442108154,0.05299949645996094,0.3881039321422577,-1.7796252965927124,14.938355445861816,-34.350643157958984,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8054,agent_1,41.756954193115234,21.035045623779297,2.3846537628924382,0.35923707485198975,4.175947189331055,0.04140663146972656,-0.3536294400691986,-1.8482084274291992,13.215200424194336,-34.4756965637207,-0.4811152219772339,0.0,active,73
task4_fixed_3,200,8055,agent_1,41.785255432128906,20.984975814819336,2.327172823532884,0.034686438739299774,4.171658515930176,0.05751490592956543,0.32538822293281555,-1.7034430503845215,11.617634773254395,-34.581573486328125,-0.4811152219772339,0.0,active,73
task4_fixed_3,220,8795,agent_1,8.833333969116211,2.618851661682129,51.51641265458806,1.3310993909835815,1.618851661682129,1.6130764484405518,-1.0279076099395752,-2.4104597568511963,-0.9481620788574219,-1.0565940141677856,-0.40570369362831116,0.0,active,73
task4_fixed_3,220,8796,agent_1,8.51999568939209,2.0351762771606445,51.99179188178757,2.375584125518799,1.0351762771606445,0.6624636650085449,-1.035569667816162,-4.515920639038086,-3.158555746078491,-2.1289985179901123,-1.6388262510299683,0.0,active,73
task4_fixed_3,220,8797,agent_1,7.655648231506348,2.0108039379119873,52.82242086180565,-2.8622610569000244,1.0108039379119873,0.8646907806396484,-1.0499255657196045,-4.888535499572754,-5.643308639526367,-3.231342315673828,-2.940265655517578,0.0,active,73
task4_fixed_3,220,8798,agent_1,5.591484069824219,5.38374137878418,53.905681737650724,-1.8837426900863647,4.38374137878418,3.954425811767578,-1.049805760383606,-0.609545111656189,-5.150761604309082,-4.333434581756592,-2.940265655517578,0.0,active,73
task4_fixed_3,220,8799,agent_1,7.153912544250488,9.748939514160156,51.5112085734621,-1.066202998161316,6.153912544250488,4.6363935470581055,-0.8929007053375244,18.447879791259766,14.094389915466309,-5.130706310272217,-2.940265655517578,0.0,active,73
task4_fixed_3,220,8800,agent_1,10.563430786132812,10.391444206237793,48.04287897335884,-0.027220549061894417,3.2075767517089844,3.4695284366607666,-1.0408159494400024,21.197406768798828,36.37509536743164,-6.214004039764404,-2.940265655517578,0.0,active,73
task4_fixed_3,220,8801,agent_1,10.569552421569824,10.38428020477295,48.03796983105787,1.022855520248413,3.199216365814209,0.009423017501831055,-1.049907922744751,-3.05891489982605,34.418487548828125,-7.316310882568359,-2.940265655517578,0.0,active,73
task4_fixed_3,220,8802,agent_1,10.51523208618164,10.232096672058105,48.115938169607006,2.075793981552124,3.19616961479187,0.16158747673034668,-1.0499941110610962,-3.169154644012451,32.35182189941406,-8.418798446655273,-2.940265655517578,0.0,active,73
task4_fixed_3,220,8803,agent_1,8.237298011779785,9.821929931640625,50.43022247830572,3.126326322555542,5.321022033691406,2.3145673274993896,-1.0497981309890747,-10.044363975524902,23.409534454345703,-9.520874977111816,-2.940265655517578,0.0,active,73
task4_fixed_3,220,8804,agent_1,5.356228351593018,13.246238708496094,52.85796950116623,-2.1801955699920654,4.356228351593018,4.47509241104126,-1.0494927167892456,-6.289984703063965,18.220985412597656,-10.622309684753418,-2.940265655517578,0.0,active,73
task4_fixed_3,220,8805,agent_1,6.6558074951171875,17.2698917388916,51.34938326846198,-1.2441688776016235,5.6558074951171875,4.228320121765137,-1.0118637084960938,12.975702285766602,32.220558166503906,-11.646178245544434,-2.940265655517578,0.0,active,73
task4_fixed_3,220,8806,agent_1,10.677364349365234,18.287734985351562,47.32351039752359,-0.25397172570228577,3.063448905944824,4.1483635902404785,-1.0104972124099731,25.404985427856445,58.64664840698242,-12.667283058166504,-2.940265655517578,0.0,active,73
task4_fixed_3,220,8807,agent_1,10.678915977478027,18.286130905151367,47.32194907187855,0.7959102392196655,3.061422824859619,0.002231121063232422,-1.0498474836349487,-3.0899109840393066,56.65891647338867,-13.769462585449219,-2.940265655517578,0.0,active,73
task4_fixed_3,220,8808,agent_1,10.672850608825684,18.26512336730957,47.327891986591005,1.8462938070297241,3.0595591068267822,0.021864891052246094,-1.0499390363693237,-3.0883567333221436,54.67293167114258,-14.871834754943848,-2.940265655517578,0.0,active,73
task4_fixed_3,220,8809,agent_1,8.936750411987305,17.8408260345459,49.063507788242234,2.905139207839966,4.632590293884277,1.7871968746185303,-1.0499995946884155,-8.206184387207031,47.56924819946289,-15.974333763122559,-2.940265655517578,0.0,active,73
task4_fixed_3,220,8810,agent_1,5.86570930480957,21.068296432495117,52.224502958748026,-2.3901500701904297,4.86570930480957,4.4550933837890625,-1.0499262809753418,-9.9971342086792,38.674461364746094,-17.076679229736328,-2.940265655517578,0.0,active,73
task4_fixed_3,220,8811,agent_1,6.75325870513916,24.204647064208984,51.620985447139546,-1.415506362915039,5.75325870513916,3.259514808654785,-1.0363447666168213,6.462606906890869,46.21107864379883,-18.15069007873535,-2.940265655517578,0.0,active,73
task4_fixed_3,220,8812,agent_1,10.7957181930542,25.554601669311523,47.80498119748107,-0.48099514842033386,2.7519233226776123,4.261907577514648,-0.9727182388305664,2.5431830883026123,49.73184585571289,-19.09687042236328,-2.9716689586639404,0.0,active,73
task4_fixed_3,220,8813,agent_1,13.343460083007812,29.19792366027832,46.039114366583306,-1.20623779296875,1.8020763397216797,4.445760726928711,0.6382465958595276,0.8415822386741638,51.27601623535156,-19.504228591918945,-3.2668991088867188,0.0,active,73
task4_fixed_3,220,8814,agent_1,17.772361755371094,29.28331184387207,41.78009101123158,-0.2927379012107849,1.7166881561279297,4.42972469329834,-0.9412684440612793,2.8026046752929688,55.30693054199219,-20.390214920043945,-3.6092214584350586,0.0,active,73
task4_fixed_3,220,8815,agent_1,22.607454299926758,28.46726417541504,36.90793831209893,-0.12035175412893295,2.532735824584961,4.903473854064941,-0.18647758662700653,4.731598854064941,60.140472412109375,-20.424989700317383,-3.6763908863067627,0.0,active,73
task4_fixed_3,220,8816,agent_1,27.069032669067383,28.884294509887695,32.790129719249244,-0.4315585494041443,2.1157054901123047,4.4810261726379395,0.26040053367614746,3.6739721298217773,64.05068969726562,-20.4927978515625,-3.8448290824890137,0.0,active,73
task4_fixed_3,220,8817,agent_1,30.54559326171875,28.141498565673828,29.267634726922285,-0.1433543711900711,2.641498565673828,3.555027961730957,-0.30369386076927185,2.803966522216797,66.99519348144531,-20.58502769470215,-3.8931386470794678,0.0,active,73
task4_fixed_3,220,8818,agent_1,35.16194534301758,27.653383255004883,24.794445926120737,-0.2945670485496521,2.39664626121521,4.642087459564209,0.10514826327562332,4.224488735198975,71.3252182006836,-20.596084594726562,-3.9876179695129395,0.0,active,73
task4_fixed_3,220,8819,agent_1,39.43330383300781,26.759565353393555,20.52930080976396,-0.23454280197620392,4.240434646606445,4.363875389099121,-0.1009376049041748,28.04328727722168,99.37869262695312,-20.606273651123047,-3.9876179695129395,0.0,active,73
task4_fixed_3,220,8820,agent_1,43.570152282714844,26.963041305541992,16.986954246977046,-0.6049689650535583,2.623730421066284,4.14185094833374,0.25542861223220825,3.0826117992401123,102.5777816772461,-20.671518325805664,-4.038848876953125,0.0,active,73
task4_fixed_3,220,8821,agent_1,46.663516998291016,28.812026977539062,15.665751632496578,-1.3004684448242188,2.1879730224609375,3.603839635848999,0.48959919810295105,0.3763639032840729,103.34052276611328,-20.911226272583008,-4.185515880584717,0.0,active,73
task4_fixed_3,220,8822,agent_1,50.3910026550293,27.752511978149414,12.36965361195369,-0.6312999129295349,2.280144691467285,3.8751416206359863,-0.8156850337982178,2.0589656829833984,106.18667602539062,-21.576568603515625,-4.307363033294678,0.0,active,73
task4_fixed_3,220,8823,agent_1,53.434871673583984,25.713075637817383,8.962808289333088,-0.4460601508617401,3.008107900619507,3.663936138153076,-0.3133767545223236,22.263893127441406,128.54876708984375,-21.674774169921875,-4.307363033294678,0.0,active,73
task4_fixed_3,220,8824,agent_1,55.1100959777832,23.300607681274414,6.037216829666642,-0.10780711472034454,4.610095977783203,2.93707013130188,-0.37351924180984497,18.362581253051758,147.05087280273438,-21.81429100036621,-4.307363033294678,0.0,active,73
task4_fixed_3,220,8825,agent_1,58.78242874145508,21.159334182739258,3.2547791343929484,-1.2856807708740234,4.217571258544922,4.251008033752441,0.43594852089881897,20.224151611328125,167.46507263183594,-22.004343032836914,-4.307363033294678,0.0,active,73
